chembl_id,affinity,n_modes,rmsd_lb,rmsd_ub,sec,rc,err,symbol,tag,exh,max_evals
CHEMBL1201172,-5.438,3,0.0,0.0,15.98,0,,AXL,t2_other,1,0
CHEMBL1201173,-7.808,2,0.0,0.0,9.98,0,,AXL,t2_other,1,0
CHEMBL1201174,-7.287,2,0.0,0.0,28.85,0,,AXL,t2_other,1,0
CHEMBL1201177,-5.957,2,0.0,0.0,19.98,0,,AXL,t2_other,1,0
CHEMBL1201178,-5.315,3,0.0,0.0,24.66,0,,AXL,t2_other,1,0
CHEMBL1201179,-7.964,3,0.0,0.0,68.94,0,,AXL,t2_other,1,0
CHEMBL1201180,-5.896,3,0.0,0.0,14.38,0,,AXL,t2_other,1,0
CHEMBL1201190,-6.812,1,0.0,0.0,36.78,0,,AXL,t2_other,1,0
CHEMBL1201193,-6.592,3,0.0,0.0,14.45,0,,AXL,t2_other,1,0
CHEMBL1201195,-5.525,2,0.0,0.0,38.63,0,,AXL,t2_other,1,0
CHEMBL1201196,-7.238,1,0.0,0.0,23.99,0,,AXL,t2_other,1,0
CHEMBL1201197,-9.061,1,0.0,0.0,56.33,0,,AXL,t2_other,1,0
CHEMBL1201198,-6.427,3,0.0,0.0,8.23,0,,AXL,t2_other,1,0
CHEMBL1201203,-7.392,2,0.0,0.0,16.19,0,,AXL,t2_other,1,0
CHEMBL1201204,-8.686,2,0.0,0.0,114.51,0,,AXL,t2_other,1,0
CHEMBL1201207,-8.343,1,0.0,0.0,34.92,0,,AXL,t2_other,1,0
CHEMBL1201208,-5.162,2,0.0,0.0,6.96,0,,AXL,t2_other,1,0
CHEMBL1201218,-6.76,2,0.0,0.0,44.24,0,,AXL,t2_other,1,0
CHEMBL1201220,-5.388,2,0.0,0.0,13.37,0,,AXL,t2_other,1,0
CHEMBL1201224,-7.214,3,0.0,0.0,48.53,0,,AXL,t2_other,1,0
CHEMBL1201227,-6.71,2,0.0,0.0,26.46,0,,AXL,t2_other,1,0
CHEMBL1201231,-7.498,3,0.0,0.0,43.19,0,,AXL,t2_other,1,0
CHEMBL1201232,-6.284,1,0.0,0.0,30.92,0,,AXL,t2_other,1,0
CHEMBL1201233,-5.282,2,0.0,0.0,17.41,0,,AXL,t2_other,1,0
CHEMBL1201235,-6.1,2,0.0,0.0,15.19,0,,AXL,t2_other,1,0
CHEMBL1201236,-5.366,3,0.0,0.0,17.32,0,,AXL,t2_other,1,0
CHEMBL1201239,-5.438,3,0.0,0.0,14.93,0,,AXL,t2_other,1,0
CHEMBL1201242,-7.245,2,0.0,0.0,20.15,0,,AXL,t2_other,1,0
CHEMBL1201243,-5.45,2,0.0,0.0,13.33,0,,AXL,t2_other,1,0
CHEMBL1201245,-5.765,2,0.0,0.0,16.38,0,,AXL,t2_other,1,0
CHEMBL1201250,-6.605,2,0.0,0.0,25.48,0,,AXL,t2_other,1,0
CHEMBL1201251,-5.925,2,0.0,0.0,34.45,0,,AXL,t2_other,1,0
CHEMBL1201260,-5.325,3,0.0,0.0,8.14,0,,AXL,t2_other,1,0
CHEMBL1201261,-5.843,2,0.0,0.0,22.57,0,,AXL,t2_other,1,0
CHEMBL1201262,-6.381,1,0.0,0.0,28.11,0,,AXL,t2_other,1,0
CHEMBL1201263,-7.419,3,0.0,0.0,43.47,0,,AXL,t2_other,1,0
CHEMBL1201265,-7.575,3,0.0,0.0,48.49,0,,AXL,t2_other,1,0
CHEMBL1201269,-4.814,3,0.0,0.0,7.58,0,,AXL,t2_other,1,0
CHEMBL1201270,-3.445,3,0.0,0.0,3.68,0,,AXL,t2_other,1,0
CHEMBL1201273,-6.946,2,0.0,0.0,29.87,0,,AXL,t2_other,1,0
CHEMBL1201275,-6.301,2,0.0,0.0,58.96,0,,AXL,t2_other,1,0
CHEMBL1201281,-5.817,3,0.0,0.0,45.32,0,,AXL,t2_other,1,0
CHEMBL1201286,-5.674,2,0.0,0.0,31.48,0,,AXL,t2_other,1,0
CHEMBL1201287,-5.559,2,0.0,0.0,13.33,0,,AXL,t2_other,1,0
CHEMBL1201294,-8.208,3,0.0,0.0,40.11,0,,AXL,t2_other,1,0
CHEMBL1201295,-7.989,2,0.0,0.0,53.88,0,,AXL,t2_other,1,0
CHEMBL1201300,-5.291,3,0.0,0.0,12.41,0,,AXL,t2_other,1,0
CHEMBL1201302,-7.993,2,0.0,0.0,31.29,0,,AXL,t2_other,1,0
CHEMBL1201303,-8.162,3,0.0,0.0,18.66,0,,AXL,t2_other,1,0
CHEMBL1201304,-8.937,3,0.0,0.0,184.91,0,,AXL,t2_other,1,0
CHEMBL1201308,-5.197,1,0.0,0.0,8.18,0,,AXL,t2_other,1,0
CHEMBL1201313,-5.73,2,0.0,0.0,16.16,0,,AXL,t2_other,1,0
CHEMBL1201314,-5.35,3,0.0,0.0,38.4,0,,AXL,t2_other,1,0
CHEMBL1201320,-6.649,3,0.0,0.0,16.39,0,,AXL,t2_other,1,0
CHEMBL1201321,-8.032,2,0.0,0.0,37.23,0,,AXL,t2_other,1,0
CHEMBL1201325,-6.363,3,0.0,0.0,24.78,0,,AXL,t2_other,1,0
CHEMBL1201327,-5.158,3,0.0,0.0,8.41,0,,AXL,t2_other,1,0
CHEMBL1201328,-7.611,2,0.0,0.0,35.78,0,,AXL,t2_other,1,0
CHEMBL1201329,-6.972,3,0.0,0.0,22.92,0,,AXL,t2_other,1,0
CHEMBL1201335,-6.27,2,0.0,0.0,18.41,0,,AXL,t2_other,1,0
CHEMBL1201341,-3.651,3,0.0,0.0,14.03,0,,AXL,t2_other,1,0
CHEMBL1201342,-7.404,3,0.0,0.0,13.58,0,,AXL,t2_other,1,0
CHEMBL1201345,-5.03,3,0.0,0.0,24.31,0,,AXL,t2_other,1,0
CHEMBL1201346,-7.323,2,0.0,0.0,28.39,0,,AXL,t2_other,1,0
CHEMBL1201347,-7.024,2,0.0,0.0,25.01,0,,AXL,t2_other,1,0
CHEMBL1201348,-6.306,3,0.0,0.0,20.41,0,,AXL,t2_other,1,0
CHEMBL1201349,-8.426,2,0.0,0.0,76.16,0,,AXL,t2_other,1,0
CHEMBL1201352,-7.9,1,0.0,0.0,49.37,0,,AXL,t2_other,1,0
CHEMBL1201356,-7.59,2,0.0,0.0,17.73,0,,AXL,t2_other,1,0
CHEMBL1201728,-5.646,2,0.0,0.0,13.46,0,,AXL,t2_other,1,0
CHEMBL1201729,-6.381,2,0.0,0.0,101.49,0,,AXL,t2_other,1,0
CHEMBL1201731,-7.926,3,0.0,0.0,34.91,0,,AXL,t2_other,1,0
CHEMBL1201733,-8.564,2,0.0,0.0,30.85,0,,AXL,t2_other,1,0
CHEMBL1201734,-5.526,2,0.0,0.0,22.89,0,,AXL,t2_other,1,0
CHEMBL1201735,-5.611,1,0.0,0.0,10.08,0,,AXL,t2_other,1,0
CHEMBL1201740,-9.37,2,0.0,0.0,58.38,0,,AXL,t2_other,1,0
CHEMBL1201743,-6.59,3,0.0,0.0,21.93,0,,AXL,t2_other,1,0
CHEMBL1201745,-6.914,1,0.0,0.0,14.7,0,,AXL,t2_other,1,0
CHEMBL1201746,-7.88,2,0.0,0.0,85.78,0,,AXL,t2_other,1,0
CHEMBL1201748,,0,,,600.28,-9,TIMEOUT,AXL,t2_other,1,0
CHEMBL1201749,-7.785,2,0.0,0.0,36.4,0,,AXL,t2_other,1,0
CHEMBL1201752,-4.89,2,0.0,0.0,142.98,0,,AXL,t2_other,1,0
CHEMBL1201753,-7.629,2,0.0,0.0,46.11,0,,AXL,t2_other,1,0
CHEMBL1201759,-6.964,2,0.0,0.0,33.32,0,,AXL,t2_other,1,0
CHEMBL1201760,-6.17,3,0.0,0.0,77.84,0,,AXL,t2_other,1,0
CHEMBL1201761,-6.17,3,0.0,0.0,64.86,0,,AXL,t2_other,1,0
CHEMBL1201765,-6.123,3,0.0,0.0,46.59,0,,AXL,t2_other,1,0
CHEMBL1201766,-5.646,3,0.0,0.0,18.95,0,,AXL,t2_other,1,0
CHEMBL1201770,-7.581,3,0.0,0.0,12.78,0,,AXL,t2_other,1,0
CHEMBL1201772,-6.774,3,0.0,0.0,19.66,0,,AXL,t2_other,1,0
CHEMBL1201773,-6.774,3,0.0,0.0,18.78,0,,AXL,t2_other,1,0
CHEMBL1201774,-6.032,3,0.0,0.0,11.08,0,,AXL,t2_other,1,0
CHEMBL1201775,-5.668,3,0.0,0.0,11.17,0,,AXL,t2_other,1,0
CHEMBL1201777,-5.522,2,0.0,0.0,10.6,0,,AXL,t2_other,1,0
CHEMBL1201780,-4.18,3,0.0,0.0,11.36,0,,AXL,t2_other,1,0
CHEMBL1201782,-8.885,3,0.0,0.0,86.73,0,,AXL,t2_other,1,0
CHEMBL1201784,-4.573,3,0.0,0.0,18.5,0,,AXL,t2_other,1,0
CHEMBL1201785,-4.573,3,0.0,0.0,18.05,0,,AXL,t2_other,1,0
CHEMBL1201786,-4.886,3,0.0,0.0,68.83,0,,AXL,t2_other,1,0
CHEMBL1201787,-4.886,3,0.0,0.0,63.03,0,,AXL,t2_other,1,0
CHEMBL1201794,-6.907,2,0.0,0.0,57.43,0,,AXL,t2_other,1,0
CHEMBL1201863,-7.016,3,0.0,0.0,20.5,0,,AXL,t2_other,1,0
CHEMBL1201864,-7.291,2,0.0,0.0,8.83,0,,AXL,t2_other,1,0
CHEMBL1201891,-7.47,1,0.0,0.0,20.0,0,,AXL,t2_other,1,0
CHEMBL1202,-7.073,3,0.0,0.0,13.86,0,,AXL,t2_other,1,0
CHEMBL1204165,-6.025,2,0.0,0.0,37.13,0,,AXL,t2_other,1,0
CHEMBL1204187,-6.321,3,0.0,0.0,24.3,0,,AXL,t2_other,1,0
CHEMBL1205,-8.402,3,0.0,0.0,83.6,0,,AXL,t2_other,1,0
CHEMBL1206,-5.915,3,0.0,0.0,17.22,0,,AXL,t2_other,1,0
CHEMBL1208,-6.308,3,0.0,0.0,9.91,0,,AXL,t2_other,1,0
CHEMBL1208155,-7.643,2,0.0,0.0,124.47,0,,AXL,t2_other,1,0
CHEMBL1208642,-3.017,3,0.0,0.0,5.23,0,,AXL,t2_other,1,0
CHEMBL1208646,-5.128,3,0.0,0.0,5.86,0,,AXL,t2_other,1,0
CHEMBL121,-6.759,2,0.0,0.0,24.54,0,,AXL,t2_other,1,0
CHEMBL1213165,-8.625,2,0.0,0.0,18.06,0,,AXL,t2_other,1,0
CHEMBL1213250,-7.625,2,0.0,0.0,172.91,0,,AXL,t2_other,1,0
CHEMBL1213251,-5.763,1,0.0,0.0,12.96,0,,AXL,t2_other,1,0
CHEMBL1213252,-5.802,3,0.0,0.0,36.12,0,,AXL,t2_other,1,0
CHEMBL1213492,-7.675,2,0.0,0.0,38.57,0,,AXL,t2_other,1,0
CHEMBL1214,-6.738,3,0.0,0.0,24.62,0,,AXL,t2_other,1,0
CHEMBL121663,-7.031,2,0.0,0.0,80.71,0,,AXL,t2_other,1,0
CHEMBL1219,-6.363,2,0.0,0.0,26.92,0,,AXL,t2_other,1,0
CHEMBL122,-6.567,1,0.0,0.0,12.01,0,,AXL,t2_other,1,0
CHEMBL1220,-4.76,3,0.0,0.0,10.63,0,,AXL,t2_other,1,0
CHEMBL1221,-6.458,2,0.0,0.0,19.09,0,,AXL,t2_other,1,0
CHEMBL1222250,-4.513,3,0.0,0.0,8.79,0,,AXL,t2_other,1,0
CHEMBL1223,-6.988,1,0.0,0.0,16.28,0,,AXL,t2_other,1,0
CHEMBL1228,-6.594,2,0.0,0.0,18.74,0,,AXL,t2_other,1,0
CHEMBL1229,-5.196,2,0.0,0.0,23.0,0,,AXL,t2_other,1,0
CHEMBL1229211,-8.591,2,0.0,0.0,19.2,0,,AXL,t2_other,1,0
CHEMBL1229517,-7.486,3,0.0,0.0,41.59,0,,AXL,t2_other,1,0
CHEMBL1230314,-7.472,3,0.0,0.0,9.91,0,,AXL,t2_other,1,0
CHEMBL1231574,-7.878,2,0.0,0.0,55.39,0,,AXL,t2_other,1,0
CHEMBL1232,-7.966,3,0.0,0.0,48.74,0,,AXL,t2_other,1,0
CHEMBL1232131,-4.588,3,0.0,0.0,12.69,0,,AXL,t2_other,1,0
CHEMBL1233,-5.046,2,0.0,0.0,19.09,0,,AXL,t2_other,1,0
CHEMBL1235452,-2.905,3,0.0,0.0,3.75,0,,AXL,t2_other,1,0
CHEMBL1236315,-4.119,3,0.0,0.0,10.1,0,,AXL,t2_other,1,0
CHEMBL1236821,-4.036,3,0.0,0.0,10.12,0,,AXL,t2_other,1,0
CHEMBL1237,-5.734,2,0.0,0.0,75.0,0,,AXL,t2_other,1,0
CHEMBL1237055,-6.969,3,0.0,0.0,8.16,0,,AXL,t2_other,1,0
CHEMBL1237061,-7.852,3,0.0,0.0,44.8,0,,AXL,t2_other,1,0
CHEMBL1237065,-5.661,3,0.0,0.0,12.38,0,,AXL,t2_other,1,0
CHEMBL1237066,-4.576,3,0.0,0.0,20.68,0,,AXL,t2_other,1,0
CHEMBL1237080,-7.571,3,0.0,0.0,12.19,0,,AXL,t2_other,1,0
CHEMBL1237082,-4.551,3,0.0,0.0,5.32,0,,AXL,t2_other,1,0
CHEMBL1237102,-8.411,3,0.0,0.0,25.12,0,,AXL,t2_other,1,0
CHEMBL1237104,-6.179,2,0.0,0.0,26.4,0,,AXL,t2_other,1,0
CHEMBL1237105,-6.01,3,0.0,0.0,60.74,0,,AXL,t2_other,1,0
CHEMBL1237119,-6.152,3,0.0,0.0,55.13,0,,AXL,t2_other,1,0
CHEMBL1237122,-6.01,3,0.0,0.0,62.35,0,,AXL,t2_other,1,0
CHEMBL1237132,-6.164,3,0.0,0.0,41.48,0,,AXL,t2_other,1,0
CHEMBL1237135,-6.433,3,0.0,0.0,12.87,0,,AXL,t2_other,1,0
CHEMBL1238,-4.316,3,0.0,0.0,15.36,0,,AXL,t2_other,1,0
CHEMBL1239,-6.046,2,0.0,0.0,8.76,0,,AXL,t2_other,1,0
CHEMBL1240,-6.844,3,0.0,0.0,25.01,0,,AXL,t2_other,1,0
CHEMBL1241951,-8.549,2,0.0,0.0,56.96,0,,AXL,t2_other,1,0
CHEMBL1242,-5.955,2,0.0,0.0,10.02,0,,AXL,t2_other,1,0
CHEMBL1243,-6.785,2,0.0,0.0,12.86,0,,AXL,t2_other,1,0
CHEMBL1245,-6.972,3,0.0,0.0,23.48,0,,AXL,t2_other,1,0
CHEMBL125,-4.41,3,0.0,0.0,74.93,0,,AXL,t2_other,1,0
CHEMBL1255654,-5.229,2,0.0,0.0,18.61,0,,AXL,t2_other,1,0
CHEMBL1255739,-5.296,3,0.0,0.0,14.26,0,,AXL,t2_other,1,0
CHEMBL1256391,-5.73,2,0.0,0.0,6.17,0,,AXL,t2_other,1,0
CHEMBL1256400,-6.35,2,0.0,0.0,9.6,0,,AXL,t2_other,1,0
CHEMBL1256696,-5.361,3,0.0,0.0,33.33,0,,AXL,t2_other,1,0
CHEMBL1256818,-6.889,2,0.0,0.0,7.06,0,,AXL,t2_other,1,0
CHEMBL1256842,-6.701,2,0.0,0.0,8.95,0,,AXL,t2_other,1,0
CHEMBL1256958,-4.812,3,0.0,0.0,11.04,0,,AXL,t2_other,1,0
CHEMBL1256987,-8.109,2,0.0,0.0,36.22,0,,AXL,t2_other,1,0
CHEMBL1257015,-7.391,3,0.0,0.0,26.6,0,,AXL,t2_other,1,0
CHEMBL1257040,-7.631,2,0.0,0.0,23.79,0,,AXL,t2_other,1,0
CHEMBL1257051,-7.516,2,0.0,0.0,18.67,0,,AXL,t2_other,1,0
CHEMBL1257073,-8.339,1,0.0,0.0,13.84,0,,AXL,t2_other,1,0
CHEMBL1259059,-7.147,3,0.0,0.0,70.91,0,,AXL,t2_other,1,0
CHEMBL126,-6.737,3,0.0,0.0,14.61,0,,AXL,t2_other,1,0
CHEMBL1261,-4.3,3,0.0,0.0,14.26,0,,AXL,t2_other,1,0
CHEMBL12610,-6.415,1,0.0,0.0,22.58,0,,AXL,t2_other,1,0
CHEMBL1262,-6.869,3,0.0,0.0,23.12,0,,AXL,t2_other,1,0
CHEMBL1265,-9.295,1,0.0,0.0,22.15,0,,AXL,t2_other,1,0
CHEMBL1269025,-7.689,1,0.0,0.0,50.57,0,,AXL,t2_other,1,0
CHEMBL127,-6.213,3,0.0,0.0,25.04,0,,AXL,t2_other,1,0
CHEMBL1271,-4.525,3,0.0,0.0,11.7,0,,AXL,t2_other,1,0
CHEMBL1272,-7.486,3,0.0,0.0,53.85,0,,AXL,t2_other,1,0
CHEMBL1274,-6.738,3,0.0,0.0,12.13,0,,AXL,t2_other,1,0
CHEMBL1275,-7.181,1,0.0,0.0,11.52,0,,AXL,t2_other,1,0
CHEMBL1276308,-7.783,3,0.0,0.0,19.81,0,,AXL,t2_other,1,0
CHEMBL1280,-6.134,3,0.0,0.0,63.71,0,,AXL,t2_other,1,0
CHEMBL1282,-6.712,3,0.0,0.0,9.16,0,,AXL,t2_other,1,0
CHEMBL12856,-5.711,2,0.0,0.0,7.33,0,,AXL,t2_other,1,0
CHEMBL1287853,-7.666,2,0.0,0.0,81.91,0,,AXL,t2_other,1,0
CHEMBL1289,-5.26,3,0.0,0.0,7.53,0,,AXL,t2_other,1,0
CHEMBL1289494,-7.719,2,0.0,0.0,30.16,0,,AXL,t2_other,1,0
CHEMBL1289601,-7.901,2,0.0,0.0,29.16,0,,AXL,t2_other,1,0
CHEMBL1289926,-8.264,2,0.0,0.0,23.64,0,,AXL,t2_other,1,0
CHEMBL129,-5.942,2,0.0,0.0,12.88,0,,AXL,t2_other,1,0
CHEMBL1292,-8.163,3,0.0,0.0,31.61,0,,AXL,t2_other,1,0
CHEMBL1293,-8.028,3,0.0,0.0,57.92,0,,AXL,t2_other,1,0
CHEMBL1295,-6.409,2,0.0,0.0,23.33,0,,AXL,t2_other,1,0
CHEMBL1296,-6.863,2,0.0,0.0,65.39,0,,AXL,t2_other,1,0
CHEMBL1297,-6.479,3,0.0,0.0,12.75,0,,AXL,t2_other,1,0
CHEMBL130,-5.562,3,0.0,0.0,20.04,0,,AXL,t2_other,1,0
CHEMBL1301,-7.383,1,0.0,0.0,14.42,0,,AXL,t2_other,1,0
CHEMBL1311,-4.484,2,0.0,0.0,6.81,0,,AXL,t2_other,1,0
CHEMBL1314,-3.759,2,0.0,0.0,7.51,0,,AXL,t2_other,1,0
CHEMBL1314751,-7.135,3,0.0,0.0,16.33,0,,AXL,t2_other,1,0
CHEMBL1315867,-5.369,2,0.0,0.0,13.64,0,,AXL,t2_other,1,0
CHEMBL1316,-7.09,2,0.0,0.0,10.35,0,,AXL,t2_other,1,0
CHEMBL1318287,-4.525,3,0.0,0.0,12.38,0,,AXL,t2_other,1,0
CHEMBL1319139,-6.066,2,0.0,0.0,13.51,0,,AXL,t2_other,1,0
CHEMBL1319362,-6.256,2,0.0,0.0,14.19,0,,AXL,t2_other,1,0
CHEMBL1322884,-6.705,3,0.0,0.0,25.8,0,,AXL,t2_other,1,0
CHEMBL1323,-7.353,3,0.0,0.0,86.93,0,,AXL,t2_other,1,0
CHEMBL1324,-6.894,3,0.0,0.0,12.62,0,,AXL,t2_other,1,0
CHEMBL1328,-7.509,3,0.0,0.0,337.92,0,,AXL,t2_other,1,0
CHEMBL1329455,-5.352,2,0.0,0.0,11.34,0,,AXL,t2_other,1,0
CHEMBL1334033,-6.562,1,0.0,0.0,11.5,0,,AXL,t2_other,1,0
CHEMBL1336,-8.274,2,0.0,0.0,31.59,0,,AXL,t2_other,1,0
CHEMBL1337,-6.538,3,0.0,0.0,14.08,0,,AXL,t2_other,1,0
CHEMBL13376,-6.902,2,0.0,0.0,19.85,0,,AXL,t2_other,1,0
CHEMBL1339,-7.202,3,0.0,0.0,38.83,0,,AXL,t2_other,1,0
CHEMBL1342,-3.291,3,0.0,0.0,6.68,0,,AXL,t2_other,1,0
CHEMBL1345,-3.574,2,0.0,0.0,37.64,0,,AXL,t2_other,1,0
CHEMBL1349,-5.164,3,0.0,0.0,26.74,0,,AXL,t2_other,1,0
CHEMBL135,-7.69,2,0.0,0.0,8.14,0,,AXL,t2_other,1,0
CHEMBL1350,-5.512,1,0.0,0.0,16.92,0,,AXL,t2_other,1,0
CHEMBL1354199,-6.154,3,0.0,0.0,17.81,0,,AXL,t2_other,1,0
CHEMBL1356,-4.251,2,0.0,0.0,4.04,0,,AXL,t2_other,1,0
CHEMBL1356238,-3.538,3,0.0,0.0,4.68,0,,AXL,t2_other,1,0
CHEMBL1357648,-6.82,2,0.0,0.0,21.87,0,,AXL,t2_other,1,0
CHEMBL1358,-6.947,1,0.0,0.0,138.1,0,,AXL,t2_other,1,0
CHEMBL1359,-7.953,3,0.0,0.0,49.24,0,,AXL,t2_other,1,0
CHEMBL1363,-6.28,3,0.0,0.0,35.71,0,,AXL,t2_other,1,0
CHEMBL1364,-4.433,3,0.0,0.0,8.4,0,,AXL,t2_other,1,0
CHEMBL1364144,-7.39,2,0.0,0.0,21.03,0,,AXL,t2_other,1,0
CHEMBL1364551,-6.687,2,0.0,0.0,14.58,0,,AXL,t2_other,1,0
CHEMBL1367605,-5.742,2,0.0,0.0,21.48,0,,AXL,t2_other,1,0
CHEMBL137,-3.991,2,0.0,0.0,7.16,0,,AXL,t2_other,1,0
CHEMBL1370,-7.259,2,0.0,0.0,20.22,0,,AXL,t2_other,1,0
CHEMBL1371,-5.041,3,0.0,0.0,4.53,0,,AXL,t2_other,1,0
CHEMBL1375743,-7.987,2,0.0,0.0,23.17,0,,AXL,t2_other,1,0
CHEMBL1377,-6.002,2,0.0,0.0,7.86,0,,AXL,t2_other,1,0
CHEMBL1380,-6.807,3,0.0,0.0,22.59,0,,AXL,t2_other,1,0
CHEMBL1382627,-5.842,2,0.0,0.0,18.37,0,,AXL,t2_other,1,0
CHEMBL1387,-7.872,2,0.0,0.0,10.06,0,,AXL,t2_other,1,0
CHEMBL1388,-5.878,1,0.0,0.0,10.03,0,,AXL,t2_other,1,0
CHEMBL1389,-8.578,3,0.0,0.0,8.65,0,,AXL,t2_other,1,0
CHEMBL1393,-8.182,2,0.0,0.0,13.02,0,,AXL,t2_other,1,0
CHEMBL139367,-5.71,2,0.0,0.0,27.47,0,,AXL,t2_other,1,0
CHEMBL1395,-7.645,2,0.0,0.0,7.4,0,,AXL,t2_other,1,0
CHEMBL1397,-7.947,2,0.0,0.0,127.12,0,,AXL,t2_other,1,0
CHEMBL1398126,-5.64,2,0.0,0.0,9.11,0,,AXL,t2_other,1,0
CHEMBL139877,-5.473,2,0.0,0.0,7.91,0,,AXL,t2_other,1,0
CHEMBL1399,-6.525,3,0.0,0.0,12.35,0,,AXL,t2_other,1,0
CHEMBL1401,-5.837,2,0.0,0.0,13.87,0,,AXL,t2_other,1,0
CHEMBL1402684,-8.194,3,0.0,0.0,24.72,0,,AXL,t2_other,1,0
CHEMBL1405,-8.02,3,0.0,0.0,7.12,0,,AXL,t2_other,1,0
CHEMBL1407915,-5.03,2,0.0,0.0,24.72,0,,AXL,t2_other,1,0
CHEMBL1409,-5.836,1,0.0,0.0,25.39,0,,AXL,t2_other,1,0
CHEMBL141,-5.332,2,0.0,0.0,9.08,0,,AXL,t2_other,1,0
CHEMBL1413,-5.849,2,0.0,0.0,7.61,0,,AXL,t2_other,1,0
CHEMBL141305,-6.818,2,0.0,0.0,18.57,0,,AXL,t2_other,1,0
CHEMBL1417019,-7.342,2,0.0,0.0,60.19,0,,AXL,t2_other,1,0
CHEMBL1418176,-7.624,2,0.0,0.0,7.4,0,,AXL,t2_other,1,0
CHEMBL1419,-5.237,2,0.0,0.0,13.44,0,,AXL,t2_other,1,0
CHEMBL1421,-7.863,3,0.0,0.0,57.26,0,,AXL,t2_other,1,0
CHEMBL1422,-7.287,2,0.0,0.0,27.06,0,,AXL,t2_other,1,0
CHEMBL1425,-4.009,2,0.0,0.0,5.11,0,,AXL,t2_other,1,0
CHEMBL142703,-6.932,3,0.0,0.0,17.26,0,,AXL,t2_other,1,0
CHEMBL1430,-3.499,3,0.0,0.0,8.64,0,,AXL,t2_other,1,0
CHEMBL1431,-4.232,3,0.0,0.0,5.4,0,,AXL,t2_other,1,0
CHEMBL1433,-7.914,2,0.0,0.0,35.72,0,,AXL,t2_other,1,0
CHEMBL1434513,-4.8,3,0.0,0.0,9.73,0,,AXL,t2_other,1,0
CHEMBL1435,-5.837,2,0.0,0.0,29.9,0,,AXL,t2_other,1,0
CHEMBL1436,-6.407,2,0.0,0.0,32.08,0,,AXL,t2_other,1,0
CHEMBL1439,-5.487,2,0.0,0.0,9.96,0,,AXL,t2_other,1,0
CHEMBL1440,-8.317,2,0.0,0.0,23.13,0,,AXL,t2_other,1,0
CHEMBL1441,-4.827,3,0.0,0.0,5.19,0,,AXL,t2_other,1,0
CHEMBL1441059,-5.419,3,0.0,0.0,14.48,0,,AXL,t2_other,1,0
CHEMBL1443,-7.377,2,0.0,0.0,24.37,0,,AXL,t2_other,1,0
CHEMBL1444,-6.569,3,0.0,0.0,10.55,0,,AXL,t2_other,1,0
CHEMBL1445,-7.593,2,0.0,0.0,8.53,0,,AXL,t2_other,1,0
CHEMBL1446650,-5.574,3,0.0,0.0,60.53,0,,AXL,t2_other,1,0
CHEMBL144673,-5.407,3,0.0,0.0,32.79,0,,AXL,t2_other,1,0
CHEMBL1446813,-4.069,3,0.0,0.0,6.21,0,,AXL,t2_other,1,0
CHEMBL1447,-6.591,2,0.0,0.0,37.13,0,,AXL,t2_other,1,0
CHEMBL1447476,-6.137,3,0.0,0.0,9.63,0,,AXL,t2_other,1,0
CHEMBL1448,-6.743,2,0.0,0.0,12.94,0,,AXL,t2_other,1,0
CHEMBL1448187,-7.896,3,0.0,0.0,33.64,0,,AXL,t2_other,1,0
CHEMBL1449,-6.625,3,0.0,0.0,23.74,0,,AXL,t2_other,1,0
CHEMBL1449676,-4.402,2,0.0,0.0,9.63,0,,AXL,t2_other,1,0
CHEMBL1450,-8.14,2,0.0,0.0,12.89,0,,AXL,t2_other,1,0
CHEMBL1451,-7.217,3,0.0,0.0,24.45,0,,AXL,t2_other,1,0
CHEMBL1452696,-7.278,1,0.0,0.0,25.7,0,,AXL,t2_other,1,0
CHEMBL1454910,-5.402,2,0.0,0.0,6.83,0,,AXL,t2_other,1,0
CHEMBL1455,-4.695,3,0.0,0.0,6.97,0,,AXL,t2_other,1,0
CHEMBL1456,-6.449,3,0.0,0.0,49.36,0,,AXL,t2_other,1,0
CHEMBL1457,-7.119,3,0.0,0.0,8.14,0,,AXL,t2_other,1,0
CHEMBL1460,-6.016,2,0.0,0.0,11.05,0,,AXL,t2_other,1,0
CHEMBL1463,-4.143,3,0.0,0.0,5.2,0,,AXL,t2_other,1,0
CHEMBL1463345,-8.557,2,0.0,0.0,7.21,0,,AXL,t2_other,1,0
CHEMBL1464,-6.949,3,0.0,0.0,15.91,0,,AXL,t2_other,1,0
CHEMBL1465,-7.479,2,0.0,0.0,12.22,0,,AXL,t2_other,1,0
CHEMBL1466,-7.952,3,0.0,0.0,14.9,0,,AXL,t2_other,1,0
CHEMBL1467,-4.367,2,0.0,0.0,4.98,0,,AXL,t2_other,1,0
CHEMBL1469,-4.613,3,0.0,0.0,8.16,0,,AXL,t2_other,1,0
CHEMBL1471,-8.766,2,0.0,0.0,50.69,0,,AXL,t2_other,1,0
CHEMBL1472989,-4.921,2,0.0,0.0,30.49,0,,AXL,t2_other,1,0
CHEMBL1473,-7.439,3,0.0,0.0,25.88,0,,AXL,t2_other,1,0
CHEMBL1474889,-5.059,2,0.0,0.0,12.68,0,,AXL,t2_other,1,0
CHEMBL1474963,-7.133,3,0.0,0.0,11.11,0,,AXL,t2_other,1,0
CHEMBL1475,-7.191,3,0.0,0.0,5.3,0,,AXL,t2_other,1,0
