celltype,symbol,n_cells,median_n_genes,is_contaminant,mean_lognorm,pct_expressing,pct_expressing_allcells,ambient_index,ambient_suspect
Neuron,MEGF11,4103,2692.0,False,0.017133306711912155,0.019741652449427247,0.015018515978603758,0.6443259119987488,False
OPC,SPRR1A,233,4548.0,False,0.0,0.0,0.00020573309559731174,0.0,False
OPC,ATF3,233,4548.0,False,0.04224984347820282,0.07725321888412018,0.07214373885612399,0.29039135575294495,False
OPC,TFE3,233,4548.0,False,0.5887221693992615,0.6995708154506438,0.5668632560691264,0.5516462922096252,False
OPC,GALNS,233,4548.0,False,0.18866340816020966,0.3261802575107296,0.07036071869428062,0.5434255003929138,False
OPC,CHL1,233,4548.0,False,0.0,0.0,0.00034288849266218623,0.0,False
OPC,RNF19B,233,4548.0,False,0.17886647582054138,0.3218884120171674,0.27321355095323,0.3989388048648834,False
OPC,SRRM4,233,4548.0,False,0.0,0.0,0.000548621588259498,2.7905375957489014,False
OPC,ECEL1,233,4548.0,False,0.0,0.0,0.0004800438897270608,0.0,False
OPC,FLRT3,233,4548.0,False,0.0,0.0,0.0006171992867919353,0.0,False
OPC,PTPN23,233,4548.0,False,0.08510992676019669,0.15879828326180256,0.08565354546701413,0.6127421855926514,False
OPC,MAPK14,233,4548.0,False,0.48343437910079956,0.6223175965665236,0.42394733232752707,0.5631482601165771,False
OPC,VASH2,233,4548.0,False,0.0,0.0,0.0022630640515704293,0.0,False
OPC,TNIK,233,4548.0,False,0.015344638377428055,0.02145922746781116,0.006034837470854478,0.24376295506954193,False
OPC,WDR81,233,4548.0,False,0.1837509423494339,0.31759656652360513,0.20957344671512823,0.58571857213974,False
OPC,SLC2A1,233,4548.0,False,0.18175101280212402,0.30042918454935624,0.1358524207927582,0.2829335331916809,False
OPC,ANKRD13B,233,4548.0,False,0.006701034959405661,0.017167381974248927,0.012412563434371143,0.2691519856452942,False
OPC,NPY,233,4548.0,False,0.0,0.0,0.000274310794129749,0.0,False
OPC,AXL,233,4548.0,False,0.1198812797665596,0.19313304721030042,0.10190646001920176,0.3784278631210327,False
OPC,SERPINE1,233,4548.0,False,0.01917147822678089,0.034334763948497854,0.0309285420381292,0.27294430136680603,False
OPC,WBP1L,233,4548.0,False,0.2168101668357849,0.3605150214592275,0.2067617610752983,0.5774191617965698,False
OPC,ITPKC,233,4548.0,False,0.022774236276745796,0.04721030042918455,0.0495130983404197,0.5276349186897278,False
OPC,ACVR1,233,4548.0,False,0.28873926401138306,0.4291845493562232,0.21938005760526677,0.3581075072288513,False
OPC,AGRN,233,4548.0,False,0.023196706548333168,0.04721030042918455,0.026608147030585654,0.9332244396209717,False
OPC,TNS3,233,4548.0,False,0.4441138803958893,0.592274678111588,0.48292415306542313,0.515257716178894,False
OPC,CTTN,233,4548.0,False,0.0,0.0,0.0007543546838568098,4.46919584274292,False
OPC,RUBCN,233,4548.0,False,0.13084837794303894,0.21030042918454936,0.09861473048964477,0.6230995059013367,False
OPC,MEGF11,233,4548.0,False,0.03244636952877045,0.055793991416309016,0.015018515978603758,0.6443259119987488,False
Oligodendrocyte,SPRR1A,1045,1322.0,False,0.0,0.0,0.00020573309559731174,0.0,False
Oligodendrocyte,ATF3,1045,1322.0,False,0.04796820878982544,0.0430622009569378,0.07214373885612399,0.29039135575294495,False
Oligodendrocyte,TFE3,1045,1322.0,False,0.8273261189460754,0.507177033492823,0.5668632560691264,0.5516462922096252,False
Oligodendrocyte,GALNS,1045,1322.0,False,0.05218817666172981,0.04401913875598086,0.07036071869428062,0.5434255003929138,False
Oligodendrocyte,CHL1,1045,1322.0,False,0.0,0.0,0.00034288849266218623,0.0,False
Oligodendrocyte,RNF19B,1045,1322.0,False,0.23835937678813934,0.18181818181818182,0.27321355095323,0.3989388048648834,False
Oligodendrocyte,SRRM4,1045,1322.0,False,0.0,0.0,0.000548621588259498,2.7905375957489014,False
Oligodendrocyte,ECEL1,1045,1322.0,False,0.0,0.0,0.0004800438897270608,0.0,False
Oligodendrocyte,FLRT3,1045,1322.0,False,0.0014830718282610178,0.0009569377990430622,0.0006171992867919353,0.0,False
Oligodendrocyte,PTPN23,1045,1322.0,False,0.07204311341047287,0.05645933014354067,0.08565354546701413,0.6127421855926514,False
