,log2FC,t,p,mean_case,mean_ctrl,FDR,n_case,n_ctrl,dataset,contrast,axis
SLC37A1,0.04635632911558041,0.49075634017199277,0.6292433416737558,4.835378515831246,4.789022186715665,0.8883825544100287,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
BMPR1A,0.042204227974439235,0.488690954454131,0.629249359639805,6.024584190000792,5.982379962026353,0.8883825544100287,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
MFAP1AL1,-0.021793709303765896,-0.48965024463262435,0.629270743452466,0.3456252961175546,0.3674190054213205,0.8883825544100287,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
RPS7-PS20,-0.030622923886062706,-0.48867258280239056,0.6292765533992943,0.06365505157293704,0.09427797545899974,0.8883825544100287,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
TBC1D23,0.023331778032847694,0.4901032893965205,0.6293609429625218,6.357648592894659,6.334316814861811,0.8883825544100287,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
PCGF6,-0.04648221004595454,-0.4885140096179994,0.6293729134581586,3.0615508879414013,3.108033097987356,0.8883825544100287,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
CHMP4BL1,-0.025414683665143656,-0.4901655970624062,0.6295087462913458,6.616586142195108,6.642000825860252,0.8883825544100287,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
STK38,-0.0368271997949039,-0.4885597439117163,0.6295186491034264,5.51790469930501,5.554731899099914,0.8883825544100287,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
GALNT18,0.03337940668648631,0.4893616977647733,0.6296105022838826,6.173339584023506,6.13996017733702,0.8883825544100287,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
FBXL8,-0.05661391845910857,-0.48891534459142294,0.6296126392140844,1.934640376660056,1.9912542951191645,0.8883825544100287,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
HMGN2L2,-0.00767230619364009,-0.4880823452575645,0.6296518883196417,0.01903099013752268,0.02670329633116277,0.8883825544100287,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
ITGAL,-0.18208705004733305,-0.48998342882561013,0.6296559134049231,2.257791968962054,2.439879019009387,0.8883825544100287,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
6030498E09RIKL,0.06325298244635813,0.4878729997614717,0.6298162838200576,1.0971903105349479,1.0339373280885897,0.8883825544100287,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
TGM6,0.03829310012811751,0.4900121136604436,0.6298245544219978,0.2610164494979567,0.2227233493698392,0.8883825544100287,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
TNNC2,0.5067286959471224,0.4885016340864849,0.6298513257791326,4.403006460869261,3.896277764922139,0.8883825544100287,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
SMOK,0.02108129022225005,0.488666729400506,0.6299216781613063,0.047147993736845396,0.026066703514595346,0.8883825544100287,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
PFN2,0.02105229769004957,0.48836123815116167,0.6299349547891906,7.216160138649851,7.1951078409598015,0.8883825544100287,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
