,symbol,K_ni,Z_NI,p_NI,FDR_NI,ni_consistency,Z_NI_RE,p_NI_RE,FDR_NI_RE,incision_Z,incision_agreement
8400,UBE2C,4,2.367006589911327,0.01793261350540667,0.03831921233430044,0.75,1.9440741317229386,0.051886512203070834,0.1672315402534603,-0.23017367826137933,0.0
8401,PBX2,5,-1.868830455320657,0.061646406271625306,0.11027464785560813,0.8,-0.7015370893202201,0.48296789668764306,0.6936299024706176,,
8402,MSI2,5,1.935028524052104,0.05298679549655741,0.09701741582511263,0.8,1.9350285240521041,0.052986795496557375,0.16972696209176283,0.41924885276520446,1.0
8403,BAAT,3,2.2004567533238095,0.02777450502812615,0.05577816151729483,1.0,2.2004567533238095,0.02777450502812615,0.10751253676930403,0.07007170180239548,1.0
8404,MAP4K3,5,1.252064027128505,0.21054653435146342,0.3033306847058423,0.6,1.2520640271285048,0.21054653435146353,0.4211948557632855,1.5298446556525325,1.0
8405,YWHAZ,5,1.6731723907616547,0.09429336386228,0.15726962501495956,0.6,1.6007104133832513,0.1094410736560753,0.2786045980309968,0.8434847455732059,1.0
8406,DGKZ,4,-3.249829382808892,0.0011547426577386308,0.003518001191034385,0.75,-0.9740865462942894,0.3300135689762338,0.5554671864042684,1.557879395761555,0.0
8407,TRAK1,5,1.5682652242277313,0.1168192481842593,0.18765452212207492,0.6,1.3267483179088677,0.18459195179440457,0.3887234079008886,1.0139728655510967,1.0
8408,PPP2R5E,5,-3.0029799333971443,0.0026735005893458027,0.007359351697131503,0.8,-1.9520746938523406,0.0509293372132926,0.16522784576424632,1.3220370281296443,0.0
8409,SLC4A2,5,0.9579169822601654,0.3381046223271654,0.4452865147252237,0.6,0.8637159241767696,0.38774396366184627,0.6121650216072949,2.0071148958085514,1.0
8410,RARRES2,5,3.0807093350693804,0.0020650813429939617,0.005859973665221336,0.8,1.4317771178305914,0.15220761788998835,0.3438433862856677,-1.4492104805449444,0.0
8411,ELAC1,5,-3.230492626071885,0.001235770920393092,0.003729846877160186,1.0,-3.230492626071884,0.001235770920393098,0.01016412085777337,1.6932924676821304,0.0
8412,PSMG2,5,-1.8663756507152227,0.06198882732732534,0.11079139077009924,0.6,-1.866375650715223,0.06198882732732534,0.1901480856045013,,
8413,ALKBH8,5,-3.5384026324661284,0.0004025557150659612,0.0014045325033245762,0.8,-2.3029702105508,0.021280519232536373,0.08821316161706538,2.1952279613472507,0.0
8414,DHRSX,4,3.0431993069404273,0.0023407724445805894,0.006543265398383814,0.75,2.1170739505910796,0.034253572105789463,0.12504744717578897,-1.1696288238257169,0.0
8415,PAQR6,5,-1.7635908461450398,0.07780088998379879,0.13382108812343735,0.6,-0.6518827115812601,0.5144768385478148,0.7189350320657175,-0.693136150581978,1.0
8416,PTGDS,5,1.5545832811851408,0.12004534810435584,0.19183834669026947,1.0,1.554583281185141,0.12004534810435569,0.2950811330438873,1.0332471557036382,1.0
8417,FFAR2,3,2.4333826794402644,0.014958482136198091,0.03286775472167142,1.0,2.433382679440265,0.014958482136198077,0.06822617699596323,-0.2827899744872825,0.0
8418,PAK3,5,-3.008088129759967,0.0026289688743219254,0.00725970850980589,0.8,-1.473599504297162,0.14058945491422256,0.3273600367394955,1.3339709159254365,0.0
8419,AHCYL2,5,0.11656104823182567,0.9072079062581567,0.9359327639232742,0.6,0.11656104823182567,0.9072079062581567,0.9598369409531209,3.373440554226177,1.0
8420,SLC6A4,5,2.186812377370474,0.028756223532130566,0.05749855181249398,0.6,1.2424544392655472,0.21406894050951897,0.4260785357519911,0.002240820071175645,1.0
8421,COPS6,4,1.78088753818662,0.07493082483856214,0.12963886408778932,0.75,1.1964670162914308,0.23151436262234093,0.446726852431983,0.6833390922708675,1.0
8422,CCL12,4,2.8068901709969976,0.005002229336670043,0.01269100220669462,1.0,1.6356394629061544,0.10191506608924752,0.26536073209205996,-0.9277595168249926,0.0
8423,PCDHB9,5,1.8639151589082636,0.062333619594845985,0.1113234863545415,0.6,0.5455732429818531,0.5853593210915305,0.7674958398849029,,
8424,NAA25,5,-2.2611495392592573,0.023749998599315564,0.048697790076596026,0.8,-1.9349736284721826,0.052993531904919663,0.16972696209176283,0.12118542383965747,0.0
8425,CCDC65,4,-1.8632775117409917,0.06242323239241086,0.11145947600422705,0.5,-0.7058080463883005,0.48030751750599976,0.6913114766314409,,
8426,PTPN7,3,2.3323703738350208,0.019681215262073254,0.04146155975790206,0.6666666666666666,2.3323703738350203,0.01968121526207328,0.08357195357050717,-0.13535984166835052,0.0
8427,ZDHHC23,5,-3.0883678517490636,0.0020125918042798088,0.005727462119206504,0.6,-0.983134280241329,0.32554135462621714,0.5507369345221877,1.4682658345763704,0.0
8428,BLOC1S6,5,-1.5760021163431852,0.11502531548137657,0.18529430869564428,0.6,-0.46058690447089534,0.6450950087532432,0.8066366768648108,-0.9937454004309125,1.0
8429,SORBS3,5,1.9456807642782263,0.051693098682634955,0.09505230362831874,0.8,1.945680764278226,0.05169309868263502,0.16679548484641818,0.3916097375428145,1.0
8430,TSR2,5,-1.8626162767225496,0.06251627266644064,0.11158949047502699,1.0,-1.8626162767225491,0.06251627266644069,0.1914002485419003,,
8431,SEC16A,5,1.340050265511726,0.1802290036531886,0.26776325899538445,0.8,1.3400502655117257,0.18022900365318872,0.3828478527294122,1.3758761231887127,1.0
8432,STK16,5,-1.8865202422165326,0.0592248832700634,0.1065441375158524,0.6,-1.4249087086747305,0.15418359194364498,0.34692723480932003,-0.4854035521284855,1.0
8433,SLAMF7,4,1.278252279339291,0.2011604880099811,0.2925071068735138,0.75,1.278252279339291,0.2011604880099811,0.4091433272967814,1.4560069968591791,1.0
8434,NGRN,4,-2.3734370785184065,0.01762339547280246,0.03775501499533036,0.75,-1.1123918557874537,0.26596970477380244,0.4864455630243566,0.22826859788728374,0.0
8435,HCN1,5,-2.854256640456593,0.0043137667642023795,0.01116520210806533,1.0,-2.854256640456593,0.0043137667642023795,0.026563045937900962,1.0910020195618322,0.0
8436,ZRANB1,5,-2.4149887356493407,0.01573569632122397,0.03430680262235237,0.6,-0.933870446692109,0.3503707250999111,0.5767291662211613,0.37721751555195937,0.0
8437,PSMD2,5,1.7985618285085603,0.0720880200670365,0.1257059532395268,0.6,0.8215840622715876,0.4113136630993368,0.6331750671897662,0.6262530127311854,1.0
8438,GPX2,3,2.6022064979768778,0.009262606118562403,0.021651554367242604,0.6666666666666666,0.6022952929409967,0.5469775935312229,0.7431316693859313,-0.5440622323783024,0.0
8439,CPB1,5,-1.8273499094636108,0.06764717555778423,0.11926885916408654,0.8,-1.7567863383655165,0.0789542345692353,0.2229555444980571,-0.5781720208829421,1.0
8440,PTPN20,3,-2.3401654331324346,0.019275199709974027,0.04076707201629058,0.6666666666666667,-1.0293392858754744,0.30332026851267635,0.5278684769658101,0.15366248289313453,0.0
8441,TNS2,5,1.867094296146227,0.06188842081544333,0.11065973223908589,0.6,1.8670942961462267,0.06188842081544337,0.18994569652090093,0.5123434995689609,1.0
8442,CXCR3,4,1.8590126930913058,0.06302533923378467,0.11237697026797414,0.5,0.8483459755474565,0.39624532016054836,0.6204382309429001,,
8443,SLC13A4,5,1.5491559556945635,0.1213442343834737,0.1935707177636138,0.8,1.193916693616508,0.23251055675184729,0.4479183816755792,1.0293817259668834,1.0
8444,RNF113A2,4,1.8587932050317062,0.06305645598810108,0.11239612960532513,0.75,1.8587932050317062,0.06305645598810108,0.19245997778260174,,
8445,AACS,5,1.84467683781067,0.06508456216448816,0.11545168502267794,1.0,1.84467683781067,0.06508456216448816,0.19639703035806005,0.5469902687322754,1.0
8446,GNRH1,3,1.8579891095177414,0.06317056085690408,0.1125510358776616,0.6666666666666666,0.7630444547859099,0.44543688432814266,0.6625513398094373,,
8447,KLRD1,3,1.1549695093673846,0.24810291278215135,0.34646076203241116,0.6666666666666666,1.1549695093673849,0.24810291278215146,0.46628811313389024,1.614912241043449,1.0
8448,SHPRH,5,-2.735380315688251,0.006230824028742902,0.015347112994606029,0.6,-0.8101067567293017,0.417878821269017,0.6390001137448269,0.9044871671936524,0.0
8449,DCUN1D3,5,-1.8571994311835605,0.06328278589959044,0.11270349158952729,0.6,-0.6467121882283708,0.5178182333525159,0.721859674516969,,
8450,OLFML1,4,2.5279404882812275,0.01147337981421855,0.026111285945957026,1.0,2.527940488281227,0.01147337981421857,0.05590444000145592,-0.472446694485252,0.0
8451,PHETA1,3,1.0953425864529918,0.27336657687242805,0.3747216215645904,0.6666666666666666,0.4603289821121088,0.6452801013996471,0.8066366768648108,1.7015183403651553,1.0
8452,SOCS4,5,-1.8559142092052605,0.06346578732292946,0.11297974959874471,0.6,-1.8559142092052605,0.06346578732292946,0.19335279068086295,,
8453,NEU3,5,-2.582109566843874,0.009819840342289561,0.022787215213393677,0.6,-1.0772241524969095,0.28138013762465697,0.5032311224163504,0.6587643580564692,0.0
8454,CBR1,4,1.8551259299462572,0.063578245766507,0.11309480106686985,0.5,1.10019256286073,0.2712482303016688,0.4925077564670054,,
8455,PNMA3,4,-3.615932391148823,0.00029926848257786455,0.0010815484549407891,1.0,-3.615932391148823,0.00029926848257786455,0.0033812231560606237,2.2105506808499653,0.0
8456,WDR73,5,2.3573030712480034,0.01840821615723195,0.03922914816975708,1.0,2.3573030712480034,0.01840821615723195,0.07963742651189318,-0.29506731727461327,0.0
8457,SNTB2,5,1.7872885188658012,0.07389086870076277,0.12816112949125277,1.0,1.7872885188658014,0.0738908687007627,0.21318488037912223,0.6327828581018948,1.0
8458,NECTIN1,5,0.9060233289694638,0.36492350466395307,0.47325972335640143,0.8,0.9060233289694639,0.36492350466395296,0.5908455296094834,2.0658906690073437,1.0
8459,NELFB,5,1.56122169978569,0.11847145071741835,0.18975609176260003,0.8,1.56122169978569,0.11847145071741835,0.29315883574147233,0.9987980332158796,1.0
8460,ADAMTS12,5,1.575409056312879,0.11516205533569761,0.1854391702848808,0.6,0.19493952801261616,0.8454402888842654,0.9270356867629713,0.975234474119158,1.0
8461,TAFA5,3,1.8297283480521758,0.067290569738823,0.11874131240053286,0.6666666666666666,0.2523063046686748,0.800804315325683,0.9002449688962849,0.5970901471893971,1.0
8462,RELL1,5,2.53132712719087,0.011363181581083487,0.025906801863649295,0.8,0.769677539357808,0.4414911967012195,0.6589108493290473,-0.5811501407059781,0.0
8463,NT5E,5,1.8797957311665139,0.060135922481886976,0.10785239884279912,0.6,0.7239823834626636,0.46907655040821605,0.6823831132322721,0.4784482665062181,1.0
8464,KCMF1,5,-1.2977302193273503,0.19438005560469984,0.2847237770238046,0.8,-1.2977302193273503,0.19438005560469984,0.40106939421204085,-1.4258192758168966,1.0
8465,RPL12,2,3.710940864395226,0.0002064903419017498,0.0007805042564872716,0.5,0.6798499676720168,0.4965994640948428,0.7038106780960318,-1.9788082481760711,0.0
8466,NUDCD3,5,-2.309759654044145,0.02090146412371414,0.04366540883197229,0.8,-2.2605778228073214,0.023785412328191747,0.09578981626672257,0.22401377475992576,0.0
8467,CCL28,3,0.9192507529898187,0.35796443012741597,0.46620719548894396,0.6666666666666666,0.9192507529898187,0.35796443012741597,0.5845528065774457,1.9527420149249077,1.0
8468,NEIL1,5,1.7908814759351597,0.07331231688845148,0.12745147244382404,0.6,1.7908814759351597,0.07331231688845148,0.21207016237987572,0.6185550013046887,1.0
8469,F8A,3,1.8495618086874426,0.06437673159886649,0.11433086495970367,1.0,1.8495618086874426,0.06437673159886649,0.19505100886407434,,
8470,UNC45B,4,-2.159306657040745,0.03082638402782485,0.06106250699240748,0.5,0.040857587125199754,0.9674094297635757,0.9858167497674215,-0.057052428315647094,1.0
8471,UBA3,5,-2.4073984903617074,0.016066628041284933,0.034895004243452064,0.8,-1.8079040737068408,0.0706214316391763,0.2070361205263277,0.3858023988033042,0.0
8472,BAG4,5,1.0531035706291039,0.2922935265658714,0.39545875851874307,0.6,0.08864716512976327,0.9293623232526778,0.9693008931618351,1.8188390375697554,1.0
8473,ALDH8A1,3,1.421382280862123,0.15520565484425705,0.23716432782331448,0.6666666666666666,0.9988286214722523,0.31787771849965163,0.5431518526485222,1.2007639638255092,1.0
8474,GNAT2,3,2.2262109837120296,0.02600005259675404,0.05266832340979964,1.0,2.2262109837120296,0.02600005259675404,0.10241619956722343,-0.002126247271358862,0.0
8475,EPGN,3,2.6093385713046513,0.009071743684462091,0.0212534326206959,1.0,2.6093385713046513,0.009071743684462091,0.04670610251500209,-0.5749685674673161,0.0
8476,CEP135,5,-2.1091360257627243,0.03493284201805243,0.06798452687628499,0.6,-2.1091360257627247,0.0349328420180524,0.12682790109295972,-0.09674534769052105,1.0
8477,CCR8,3,2.1742464108953596,0.029686634599235734,0.05910900708367014,1.0,2.1742464108953596,0.029686634599235734,0.11290743931216679,0.0730248649259566,1.0
8478,BMP6,5,-2.1754471329644827,0.029596625748246737,0.05896525630536591,0.6,-1.7930818799203678,0.07295983255450557,0.21123511429808925,0.011532583429920022,0.0
8479,IL15RA,3,1.7147136604575968,0.08639773778852898,0.14605815094226654,1.0,1.7147136604575965,0.08639773778852904,0.23731419778887033,0.7597821837160573,1.0
8480,CLEC2G,3,2.4502728671367606,0.014274799164380956,0.03157932047164309,1.0,2.2661798350110978,0.023440374757673497,0.09463050804610043,-0.33966475281090447,0.0
8481,ZFR2,5,-3.0082773412467616,0.002627332484738531,0.00725748672088686,0.6,-0.6026710111878161,0.5467275699625089,0.742932227164137,1.3677366954747516,0.0
8482,CNTFR,5,1.0613760601973354,0.2885190320552311,0.39115136526973426,0.8,1.0613760601973354,0.2885190320552311,0.5105374191338663,1.8011662535480477,1.0
8483,MRPL44,5,-1.5861782505040716,0.11269888008053666,0.1821493861041932,0.6,-0.6748303646803641,0.4997835462624408,0.7064404148365432,-0.9464393763725433,1.0
8484,SLC22A18,4,2.4191175100573363,0.015558213277560417,0.03396907349560481,0.75,1.6744601249007744,0.09404020484679873,0.251913276871722,-0.28049601047443135,0.0
8485,MRPL45,5,-1.4646874537040682,0.14300620950039647,0.22161034328664447,0.8,-1.4646874537040677,0.14300620950039658,0.33096179804957554,-1.143974829832246,1.0
8486,ABCC5,5,-2.8790080991134808,0.00398928089011744,0.01041327508172589,0.8,-2.2795465581040935,0.02263459564509261,0.09220965471759116,1.1604813392786644,0.0
8487,RTEL1,5,1.4274729519279123,0.1534436161499007,0.23486209862337307,0.6,1.4274729519279121,0.1534436161499007,0.3455473455056982,1.2024690480022018,1.0
8488,RNF4,5,2.0548465848031836,0.03989382506951095,0.07618813805821453,0.8,2.0548465848031836,0.03989382506951095,0.1393379600233267,0.1805600571212907,1.0
8489,B3GLCT,5,-2.8970069565288314,0.003767414013619836,0.00991229323691552,1.0,-2.8970069565288314,0.003767414013619836,0.02399316535338035,1.1906015215472896,0.0
8490,H3F3A,3,2.842008442924766,0.004483030434524117,0.01155092150564184,0.6666666666666666,1.1889608641434275,0.2344550675927558,0.4502913766289098,-0.9297134517849596,0.0
8491,UMODL1,3,2.07863804096099,0.037650631757040885,0.07248435064107564,0.6666666666666666,1.69410818889647,0.09024472653388116,0.24487388747357391,0.21085402839382353,1.0
8492,CDC14B,5,-3.041844967827746,0.0023513296401800826,0.006565318522985953,1.0,-3.041844967827746,0.0023513296401800826,0.01673224772324193,1.427805819993348,0.0
8493,HMCN1,5,-2.2755068024046627,0.02287554508139074,0.04715286497116614,1.0,-2.275506802404663,0.022875545081390704,0.09279332995224912,0.18045084499748537,0.0
8494,RAB5B,5,1.4953663842417,0.13481884863631408,0.21128040856000854,1.0,1.4953663842417002,0.13481884863631408,0.3182886296716974,1.0896323917489579,1.0
8495,BMPR1A,5,-3.018767336719343,0.002538053642952213,0.007032116487804658,1.0,-3.0187673367193426,0.002538053642952213,0.01780550755787824,1.3917305044121955,0.0
8496,AK6,5,1.8436250639911416,0.06523780069999056,0.11568631639021253,0.6,0.6081877907957561,0.5430629312601492,0.740548495486735,,
8497,TMEM37,5,2.2840815464332955,0.02236673888600047,0.04629762894679519,1.0,2.2840815464332955,0.02236673888600047,0.09138836387091577,-0.1960771388337516,0.0
8498,RAMP1,5,1.8430283692835623,0.06532486854093893,0.11579109274894207,0.8,1.8430283692835623,0.06532486854093893,0.19691444620098728,,
8499,KCNJ1,3,-2.9144493352780225,0.003563166399184501,0.009446985462005744,1.0,-2.6159414211408762,0.008898182187890796,0.04601146878287049,1.041697275719223,0.0
8500,RIMS3,5,-2.8932988717383057,0.0038121835748542612,0.01000940078219983,0.8,-1.110898557090711,0.2666120166531374,0.4871356771876289,1.1898463147521903,0.0
8501,NDUFV1,5,-1.539031294687867,0.12379665643711003,0.19685678329782355,0.6,0.6392451349898619,0.5226634741622513,0.72546128505942,-1.0149057508867478,1.0
8502,FAM133B,5,-1.3811442833385865,0.16723460201828633,0.25210083174924186,0.6,-1.3811442833385867,0.16723460201828633,0.365759399128789,-1.271322045593363,1.0
8503,SAMHD1,5,2.1804767935722835,0.029222137199987105,0.05830337692070716,0.6,0.4940081518975944,0.6213004223536716,0.792337655625414,-0.030392094022276796,0.0
8504,GKN3,3,1.842042001295868,0.06546900641317123,0.11602173384912315,1.0,1.8420420012958683,0.06546900641317119,0.1971693948600454,,
8505,SNAP29,5,2.7203525825839545,0.006521234174823211,0.01598392833728325,0.6,2.7203525825839545,0.006521234174823211,0.03647333392626477,-0.909503868712331,0.0
8506,YPEL2,5,-3.6883361670810237,0.00022572529660187636,0.0008451040735929106,0.6,-1.3873042841519212,0.16534899730651476,0.36283396571886944,2.4864124041276554,0.0
8507,RRM2B,5,-2.9315714019890735,0.0033725182936041763,0.008999181492138695,1.0,-2.9315714019890735,0.0033725182936041763,0.022081456802110887,1.2552547211967444,0.0
8508,KBTBD12,3,2.5798588755981466,0.009884069850564586,0.022910114012959674,0.6666666666666666,1.2324028263609994,0.2177986456610581,0.4310027229079619,-0.5463048202646068,0.0
8509,TRAPPC13,5,-1.297302671361915,0.19452706561349808,0.2848886913851195,1.0,-1.2973026713619151,0.19452706561349797,0.40122267788593374,-1.4037083912734707,1.0
8510,WDR13,5,-2.934550618192,0.003340310658472033,0.008930515590216296,0.6,-2.1379602932197095,0.032519966036219775,0.1207425926046455,1.262451933920241,0.0
8511,IL11,3,1.9725881665944263,0.048542502297727295,0.09017682357261304,0.6666666666666666,1.724433240012069,0.08462966119264481,0.2340635772062407,0.35978999785751264,1.0
8512,ADCY9,5,-3.186293866694294,0.001441081392182904,0.0042739256770133365,0.8,-1.2013175150187856,0.22962805878289527,0.4446424460662708,1.673401293940025,0.0
