chembl_id,pref_name,max_phase,first_approval,smiles,inchi_key,atc,drh_phase,drh_moa,drh_indication,pain_prior,mw,logp,tpsa,hbd,hba,rotb,charge,formula,n_torsions,pass,reason
CHEMBL2110725,VINFLUNINE,4.0,2009.0,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32,NMDYYWFGPIMTKO-KLCPSUAYSA-N,L01CA05,Launched,microtubule inhibitor,bladder cancer,False,816.9,5.08,133.9,2.0,11.0,7.0,0.0,C45H54F2N4O8,30.0,True,
CHEMBL2110731,TOFOGLIFLOZIN ANHYDROUS,4.0,,CCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,VWVKUNOPTJGDOB-BDHVOXNPSA-N,,,,,False,386.4,1.0,99.4,4.0,6.0,4.0,0.0,C22H26O6,16.0,True,
CHEMBL2110732,DACOMITINIB ANHYDROUS,4.0,2018.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,LVXJQMNHJWSHET-AATRIKPKSA-N,,,,,False,469.9,5.16,79.4,2.0,6.0,7.0,0.0,C24H25ClFN5O2,14.0,True,
CHEMBL2110774,CHLORPHENOXAMINE,4.0,,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,KKHPNPMTPORSQE-UHFFFAOYSA-N,R06AA06;D04AA34;R06AA56,Preclinical,histamine receptor antagonist,,False,303.8,4.18,12.5,0.0,2.0,6.0,0.0,C18H22ClNO,12.0,True,
CHEMBL2110805,EMEPRONIUM,4.0,,CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1,JEJBJBKVPOWOQK-UHFFFAOYSA-N,N05CX05;G04BD01,,,,False,282.5,4.69,0.0,0.0,0.0,6.0,1.0,C20H28N+,12.0,True,
CHEMBL2110816,BUTRIPTYLINE,4.0,,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,ALELTFCQZDXAMQ-UHFFFAOYSA-N,N06AA15,,,,False,293.5,4.5,3.2,0.0,1.0,4.0,0.0,C21H27N,16.0,True,
CHEMBL2110962,MEFENOREX,4.0,,CC(Cc1ccccc1)NCCCCl,XXVROGAVTTXONC-UHFFFAOYSA-N,A08AA09,,,,False,211.7,2.84,12.0,1.0,1.0,6.0,0.0,C12H18ClN,12.0,True,
CHEMBL2110978,METHIODAL,4.0,,O=S(=O)(O)CI,RDFJFVXMRYVOAC-UHFFFAOYSA-N,V08AA09,,,,False,222.0,0.27,54.4,1.0,2.0,1.0,0.0,CH3IO3S,4.0,True,
CHEMBL2111030,PROTHIPENDYL,4.0,,CN(C)CCCN1c2ccccc2Sc2cccnc21,JTTAUPUMOLRVRA-UHFFFAOYSA-N,N05AX07,,,,False,285.4,3.64,19.4,0.0,4.0,4.0,0.0,C16H19N3S,8.0,True,
CHEMBL2111097,LEVAMLODIPINE,4.0,2019.0,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,HTIQEAQVCYTUBX-KRWDZBQOSA-N,C08CA17,Launched,calcium channel blocker,hypertension,False,408.9,2.27,99.9,2.0,7.0,8.0,0.0,C20H25ClN2O5,22.0,True,
CHEMBL2111100,MIFAMURTIDE ACID,4.0,2009.0,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1NC(C)=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC,JMUHBNWAORSSBD-WKYWBUFDSA-N,,,,,False,,,,,,,,,,False,F2_mw_1238
CHEMBL2111101,PIMAVANSERIN,4.0,2016.0,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,RKEWSXXUOLRFBX-UHFFFAOYSA-N,N05AX17,Launched,serotonin receptor inverse agonist,Parkinson's Disease,False,427.6,4.67,44.8,1.0,3.0,8.0,0.0,C25H34FN3O2,18.0,True,
CHEMBL2111112,VERNAKALANT,4.0,2010.0,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC,VBHQKCBVWWUUKN-KZNAEPCWSA-N,C01BG11,Launched,potassium channel blocker,atrial fibrillation (AF),False,349.5,2.64,51.2,1.0,5.0,7.0,0.0,C20H31NO4,16.0,True,
CHEMBL2111186,TALAPORFIN,4.0,2015.0,C=Cc1c(C)c2cc3nc(c(CC(=O)N[C@@H](CC(=O)O)C(=O)O)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)O)[C@@H](CCC(=O)O)[C@@H]3C,VSEIDZLLWQQJGK-WSUYNKMOSA-N,,Phase 3,photosensitizing agent,,False,711.8,5.95,235.7,7.0,7.0,12.0,0.0,C38H41N5O9,32.0,True,
CHEMBL2111187,RADIUM DICHLORIDE,4.0,2013.0,Cl[Ra]Cl,RWRDJVNMSZYMDV-UHFFFAOYSA-L,,,,,False,296.9,1.38,0.0,0.0,0.0,0.0,0.0,Cl2Ra,,False,"F5_pdbqt_fail:atom number 1 has None type, mol name: N"
CHEMBL2111286,RANITIDINE BISMUTH CITRATE,4.0,1996.0,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Bi+3],XAUTYMZTJWXZHZ-UHFFFAOYSA-K,A02BA07,,,,False,314.4,1.46,83.6,2.0,7.0,10.0,0.0,C13H22N4O3S,20.0,True,
CHEMBL2134724,IPRATROPIUM BROMIDE,4.0,1986.0,CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.O.[Br-],KEWHKYJURDBRMN-XSAPEOHZSA-M,R03BB01;R01AX03,,,,False,332.5,2.85,46.5,1.0,3.0,5.0,1.0,C20H30NO3+,14.0,True,
CHEMBL2138684,FROVATRIPTAN SUCCINATE,4.0,2001.0,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1.O.O=C(O)CCC(=O)O,CUETXFMONOSVJA-KLQYNRQASA-N,,,,,False,243.3,1.34,70.9,3.0,2.0,2.0,0.0,C14H17N3O,4.0,True,
CHEMBL2145077,IVABRADINE HYDROCHLORIDE,4.0,2005.0,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2.Cl,HLUKNZUABFFNQS-ZMBIFBSDSA-N,,,,,False,468.6,3.31,60.5,0.0,6.0,10.0,0.0,C27H36N2O5,30.0,True,
CHEMBL2146063,CHLORTETRACYCLINE HYDROCHLORIDE,4.0,1950.0,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,CBHYYLPALVVVEY-MRFRVZCGSA-N,,,,,False,478.9,0.44,181.6,6.0,9.0,2.0,0.0,C22H23ClN2O8,14.0,True,
CHEMBL2146102,EPHEDRINE HYDROCHLORIDE,4.0,2021.0,CN[C@@H](C)[C@H](O)c1ccccc1.Cl,BALXUFOVQVENIU-GNAZCLTHSA-N,,,,,False,165.2,1.33,32.3,2.0,2.0,3.0,0.0,C10H15NO,8.0,True,
CHEMBL2146123,METHACYCLINE HYDROCHLORIDE,4.0,1982.0,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.Cl,VZQARNDJLLWXGL-CCHMMTNSSA-N,,,,,False,442.4,-0.44,181.6,6.0,9.0,2.0,0.0,C22H22N2O8,14.0,True,
CHEMBL2146124,CEFUROXIME SODIUM,4.0,1983.0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@H]12)c1ccco1.[Na+],URDOHUPGIOGTKV-JTBFTWTJSA-M,,,,,False,423.4,-1.87,176.6,2.0,10.0,7.0,-1.0,C16H15N4O8S-,16.0,True,
CHEMBL2146140,ESOMEPRAZOLE STRONTIUM,4.0,2013.0,COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.O.O.O.O.[Sr+2],NCGHIAKEJNQSMS-QLGOZJDFSA-N,,,,,False,344.4,2.53,81.4,0.0,5.0,5.0,-1.0,C17H18N3O3S-,10.0,True,
CHEMBL2146146,ATROPINE SULFATE,4.0,1960.0,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.O=S(=O)(O)O,VJFQPODMEGSXHC-RIMUKSHESA-N,,,,,False,289.4,1.93,49.8,1.0,4.0,4.0,0.0,C17H23NO3,12.0,True,
CHEMBL2146883,COBIMETINIB,4.0,2015.0,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,BSMCAPRUBJMWDF-KRWDZBQOSA-N,L01EE02,Launched,MEK inhibitor,melanoma,False,531.3,3.78,64.6,3.0,4.0,4.0,0.0,C21H21F3IN3O2,10.0,True,
CHEMBL2147777,TENELIGLIPTIN,4.0,,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,WGRQANOPCQRCME-PMACEKPBSA-N,A10BH08,Launched,dipeptidyl peptidase inhibitor,diabetes mellitus,False,426.6,1.57,56.6,1.0,6.0,4.0,0.0,C22H30N6OS,10.0,True,
CHEMBL2159122,ELUXADOLINE,4.0,2015.0,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2ncc(-c3ccccc3)[nH]2)cc1C(=O)O,QFNHIDANIVGXPE-FNZWTVRRSA-N,A07DA06,Launched,opioid receptor agonist|opioid receptor antagonist,irritable bowel syndrome,False,569.7,4.16,164.6,4.0,6.0,11.0,0.0,C32H35N5O5,28.0,True,
CHEMBL2165326,APROCITENTAN,4.0,2024.0,NS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,DKULOVKANLVDEA-UHFFFAOYSA-N,C02KN01,,,,False,546.2,2.53,142.2,2.0,8.0,8.0,0.0,C16H14Br2N6O4S,18.0,True,
CHEMBL2178422,RIMEGEPANT,4.0,2020.0,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,KRNAOFGYEFKHPB-ANJVHQHFSA-N,N02CD06,Launched,calcitonin antagonist,,False,534.6,4.49,119.1,2.0,6.0,3.0,0.0,C28H28F2N6O3,20.0,True,
CHEMBL2181927,FINERENONE,4.0,2021.0,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,BTBHLEZXCOBLCY-QGZVFWFLSA-N,C03DA05,,,,False,378.4,2.99,110.3,2.0,6.0,5.0,0.0,C21H22N4O3,10.0,True,
CHEMBL2205807,ABAMETAPIR,4.0,2020.0,Cc1ccc(-c2ccc(C)cn2)nc1,PTRATZCAGVBFIQ-UHFFFAOYSA-N,P03AX07,Phase 3,metalloproteinase inhibitor,,False,184.2,2.76,25.8,0.0,2.0,1.0,0.0,C12H12N2,2.0,True,
CHEMBL2206196,PAROMOMYCIN SULFATE,4.0,1969.0,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,LJRDOKAZOAKLDU-UDXJMMFXSA-N,,,,,False,615.6,-8.86,347.3,13.0,19.0,9.0,0.0,C23H45N5O14,,False,F3_druglikeness
CHEMBL2216870,IDELALISIB,4.0,2014.0,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,IFSDAJWBUCMOAH-HNNXBMFYSA-N,L01EM01,Launched,PI3K inhibitor,chronic lymphocytic leukemia (CLL),False,415.4,3.75,101.4,2.0,6.0,5.0,0.0,C22H18FN7O,10.0,True,
CHEMBL2218861,QUINAGOLIDE,4.0,2004.0,CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,GDFGTRDCCWFXTG-UHFFFAOYSA-N,G02CB04,Launched,dopamine receptor agonist,hyperprolactinemia,False,395.6,2.14,72.9,2.0,4.0,7.0,0.0,C20H33N3O3S,16.0,True,
CHEMBL2218877,ERYTHROMYCIN ESTOLATE,4.0,1967.0,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C.CCCCCCCCCCCCOS(=O)(=O)O,AWMFUEJKWXESNL-JZBHMOKNSA-N,,,,,False,790.0,2.75,200.0,4.0,15.0,9.0,0.0,C40H71NO14,54.0,True,
CHEMBL2218878,TRIMETREXATE GLUCURONATE,4.0,1993.0,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC.O=C(O)[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,DQOGWKZQQBYYMW-LQGIGNHCSA-N,,,,,False,369.4,2.74,117.5,3.0,8.0,6.0,0.0,C19H23N5O3,16.0,True,
CHEMBL2218894,FLUVASTATIN SODIUM,4.0,1993.0,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+],ZGGHKIMDNBDHJB-CALJPSDSSA-M,,,,,False,410.5,3.29,85.5,2.0,4.0,8.0,-1.0,C24H25FNO4-,20.0,True,
CHEMBL2218896,NABILONE,4.0,1985.0,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,GECBBEABIDMGGL-UHFFFAOYSA-N,A04AD11,,,,True,372.5,6.26,46.5,1.0,3.0,6.0,0.0,C24H36O3,14.0,True,
CHEMBL2218917,CEVIMELINE HYDROCHLORIDE,4.0,2000.0,CC1OC2(CS1)CN1CCC2CC1.Cl.O,JKJRNPOQQPBPOV-UHFFFAOYSA-N,,,,,False,199.3,1.56,12.5,0.0,3.0,0.0,0.0,C10H17NOS,0.0,True,
CHEMBL2219411,MOMELOTINIB DIHYDROCHLORIDE,4.0,2023.0,Cl.Cl.N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,IPNATXQRPWRHKD-UHFFFAOYSA-N,,,,,False,414.5,2.98,103.2,2.0,7.0,6.0,0.0,C23H22N6O2,12.0,True,
CHEMBL2219414,ERAVACYCLINE DIHYDROCHLORIDE,4.0,2018.0,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12.Cl.Cl,JYCNMRVZELJVAW-RZVFYPHASA-N,,,,,False,558.6,0.29,193.7,6.0,10.0,5.0,0.0,C27H31FN4O8,18.0,True,
CHEMBL2219416,NALOXEGOL OXALATE,4.0,2014.0,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5.O=C(O)C(=O)O,MNYIRXLCPODKLG-VUTNLTPYSA-N,,,,,False,651.8,1.86,126.8,2.0,12.0,24.0,0.0,C34H53NO11,,False,F3_druglikeness
CHEMBL2219418,NALOXEGOL,4.0,2014.0,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,XNKCCCKFOQNXKV-ZRSCBOBOSA-N,A06AH03,Launched,opioid receptor antagonist,constipation,False,651.8,1.86,126.8,2.0,12.0,24.0,0.0,C34H53NO11,,False,F3_druglikeness
CHEMBL2219425,ARIPIPRAZOLE LAUROXIL,4.0,2015.0,CCCCCCCCCCCC(=O)OCN1C(=O)CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21,DDINXHAORAAYAD-UHFFFAOYSA-N,,,,,False,660.7,8.68,62.3,0.0,6.0,19.0,0.0,C36H51Cl2N3O4,40.0,True,
CHEMBL2219640,STRONTIUM CHLORIDE,4.0,1993.0,[Cl-].[Cl-].[Sr+2],AHBGXTDRMVNFER-UHFFFAOYSA-L,,,,,False,,,,,,,,,,False,F2_mw_88
CHEMBL2219642,MAGNESIUM CHLORIDE ANHYDROUS,4.0,1982.0,[Cl-].[Cl-].[Mg+2],TWRXJAOTZQYOKJ-UHFFFAOYSA-L,,,,,False,,,,,,,,,,False,F2_mw_35
CHEMBL2219740,CALCIUM GLUBIONATE ANHYDROUS,4.0,,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO.[Ca+2],YPCRNBPOUVJVMU-LCGAVOCYSA-L,,,,,False,357.3,-7.0,220.4,8.0,12.0,8.0,-1.0,C12H21O12-,32.0,True,
CHEMBL2220427,ERYTHROMYCIN PROPIONATE,4.0,1967.0,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,TYQXKHPOXXXCTP-CSLYCKPJSA-N,,,,,False,790.0,2.75,200.0,4.0,15.0,9.0,0.0,C40H71NO14,54.0,True,
CHEMBL2220442,FLUVASTATIN,4.0,1993.0,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,FJLGEFLZQAZZCD-VAWYXSNFSA-N,C10AA04,Launched,HMGCR inhibitor,hypercholesterolemia|congenital heart defects,False,411.5,4.63,82.7,3.0,3.0,8.0,0.0,C24H26FNO4,22.0,True,
CHEMBL2303621,DACLATASVIR DIHYDROCHLORIDE,4.0,2014.0,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C.Cl.Cl,BVZLLUDATICXCI-JMSCDMLISA-N,,,,,False,738.9,6.22,174.6,4.0,8.0,11.0,0.0,C40H50N8O6,30.0,True,
CHEMBL2308885,CLOBETASONE BUTYRATE,4.0,,CCCC(=O)O[C@]1(C(=O)CCl)[C@H](C)C[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(F)C(=O)C[C@@]21C,FBRAWBYQGRLCEK-RJFLZJKCSA-N,,,,,False,479.0,4.7,77.5,0.0,5.0,5.0,0.0,C26H32ClFO5,12.0,True,
CHEMBL2311071,VINYL CHLORIDE,4.0,,C=CCl,BZHJMEDXRYGGRV-UHFFFAOYSA-N,,,,,False,,,,,,,,,,False,F2_mw_62
CHEMBL2325741,CAPIVASERTIB,4.0,2023.0,NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2nc[nH]c3nccc2-3)CC1,JDUBGYFRJFOXQC-KRWDZBQOSA-N,L01EX27,,,,False,428.9,2.1,120.2,4.0,6.0,6.0,0.0,C21H25ClN6O2,16.0,True,
CHEMBL2336050,XANOMELINE TARTRATE,4.0,2024.0,CCCCCCOc1nsnc1C1=CCCN(C)C1.O=C(O)C(O)C(O)C(=O)O,SJSVWTMVMBGIHQ-UHFFFAOYSA-N,,,,,False,281.4,3.22,38.3,0.0,5.0,7.0,0.0,C14H23N3OS,14.0,True,
CHEMBL2336071,SIPONIMOD,4.0,2019.0,CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1,KIHYPELVXPAIDH-HNSNBQBZSA-N,L04AE03,Launched,sphingosine 1-phosphate receptor modulator,multiple sclerosis,False,516.6,6.77,62.1,1.0,4.0,9.0,0.0,C29H35F3N2O3,22.0,True,
CHEMBL2338329,ROXADUSTAT,4.0,2021.0,Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,YOZBGTLTNGAVFU-UHFFFAOYSA-N,B03XA05,,,,False,352.3,2.86,108.8,3.0,5.0,5.0,0.0,C19H16N2O5,14.0,True,
CHEMBL2338675,FOSDENOPTERIN,4.0,2021.0,Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@@H]3COP(=O)(O)O[C@@H]3C(O)(O)[C@@H]1N2,CZAKJJUNKNPTTO-AJFJRRQVSA-N,A16AX19,,,,False,363.2,-2.52,201.3,7.0,11.0,0.0,0.0,C10H14N5O8P,6.0,True,
CHEMBL2348780,VAMOROLONE,4.0,2023.0,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO,ZYTXTXAMMDTYDQ-DGEXFFLYSA-N,H02AB18,,,,False,356.5,2.75,74.6,2.0,4.0,2.0,0.0,C22H28O4,8.0,True,
CHEMBL2355051,CLOMIPHENE,4.0,1967.0,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,GKIRPKYJQBWNGO-UHFFFAOYSA-N,G03GB02,,,,False,406.0,6.56,12.5,0.0,2.0,9.0,0.0,C26H28ClNO,18.0,True,
CHEMBL2355333,ZIMELDINE HYDROCHLORIDE,4.0,,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1.Cl.Cl.O,WFUAVXYXJOQWAZ-GVKRCPFFSA-N,,,,,False,317.2,3.84,16.1,0.0,2.0,4.0,0.0,C16H17BrN2,8.0,True,
CHEMBL2355456,IBUTILIDE FUMARATE,4.0,1995.0,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.O=C(O)/C=C/C(=O)O,PCIOHQNIRPWFMV-WXXKFALUSA-N,,,,,False,384.6,4.16,69.6,2.0,4.0,14.0,0.0,C20H36N2O3S,30.0,True,
CHEMBL2355839,ISOMETHEPTENE MUCATE,4.0,,CNC(C)CCC=C(C)C.CNC(C)CCC=C(C)C.O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O,WSXKZIDINJKWPM-IBGZLQDMSA-N,,,,,False,141.3,2.34,12.0,1.0,1.0,4.0,0.0,C9H19N,8.0,True,
CHEMBL2356023,DIHYDROTACHYSTEROL,4.0,,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3\C[C@@H](O)CC[C@@H]3C)CCC[C@]12C,ILYCWAKSDCYMBB-OPCMSESCSA-N,A11CC02,Launched,vitamin analog,rickets|hypocalcemia|osteomalacia,False,398.7,7.72,20.2,1.0,1.0,5.0,0.0,C28H46O,12.0,True,
CHEMBL2356097,METOPROLOL SUCCINATE,4.0,1992.0,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)CCC(=O)O,RGHAZVBIOOEVQX-UHFFFAOYSA-N,,,,,False,267.4,1.61,50.7,2.0,4.0,9.0,0.0,C15H25NO3,20.0,True,
CHEMBL2358147,CARPHENAZINE MALEATE,4.0,1982.0,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,TVPJGGZLZLUPOB-SPIKMXEPSA-N,,,,,False,425.6,3.88,47.0,1.0,6.0,8.0,0.0,C24H31N3O2S,18.0,True,
CHEMBL2359670,THIETHYLPERAZINE MALATE,4.0,1961.0,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2.O=C(O)CC(O)C(=O)O.O=C(O)CC(O)C(=O)O,GTHHLZDYRHLACN-UHFFFAOYSA-N,,,,,False,399.6,5.04,9.7,0.0,5.0,6.0,0.0,C22H29N3S2,12.0,True,
CHEMBL2359966,QUININE SULFATE,4.0,2005.0,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.O.O.O=S(=O)(O)O,ZHNFLHYOFXQIOW-LPYZJUEESA-N,,,,,False,324.4,3.17,45.6,1.0,4.0,4.0,0.0,C20H24N2O2,10.0,True,
CHEMBL2360079,ACETOPHENAZINE MALEATE,4.0,1961.0,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,NUKVZKPNSKJGBK-SPIKMXEPSA-N,,,,,False,411.6,3.49,47.0,1.0,6.0,7.0,0.0,C23H29N3O2S,16.0,True,
CHEMBL2360464,PEMETREXED DISODIUM,4.0,2004.0,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1.[Na+].[Na+],NYDXNILOWQXUOF-GXKRWWSZSA-L,,,,,False,425.4,-2.0,196.9,4.0,8.0,9.0,-2.0,C20H19N5O6-2,18.0,True,
CHEMBL2360580,BUCLIZINE HYDROCHLORIDE,4.0,1982.0,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1.Cl.Cl,SDBHDSZKNVDKNU-UHFFFAOYSA-N,,,,,False,433.0,6.54,6.5,0.0,2.0,5.0,0.0,C28H33ClN2,12.0,True,
CHEMBL2361370,PENBUTOLOL SULFATE,4.0,1987.0,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1.CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1.O=S(=O)(O)O,FEDSNBHHWZEYTP-ZFQYHYQMSA-N,,,,,False,291.4,3.47,41.5,2.0,3.0,6.0,0.0,C18H29NO2,16.0,True,
CHEMBL2362410,LANDIOLOL HYDROCHLORIDE,4.0,2024.0,CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1.Cl,DLPGJHSONYLBKP-IKGOIYPNSA-N,,,,,False,509.6,0.69,127.8,3.0,9.0,13.0,0.0,C25H39N3O8,30.0,True,
