,log2FC,t,p,mean_case,mean_ctrl,FDR,n_case,n_ctrl,dataset,contrast,axis
SPP1,-1.0346543674818651,-9.711111376770857,6.847507958156116e-05,7.189920085164841,8.224574452646706,0.11311339374386814,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
SLCO1C1,-1.2252938396060875,-10.315095823694689,7.197645213413745e-05,2.219095498141733,3.4443893377478205,0.11311339374386814,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
IL1RN,-1.1663213966867196,-8.831657140317416,0.00011735559152181114,1.329580263879777,2.4959016605664965,0.17142617466971752,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
CCL2,-1.1979971824718234,-14.11003369986217,0.0001236263933052729,2.071112816547884,3.2691099990197072,0.17142617466971752,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
TMEM45B,-3.2153533383204596,-14.065922604071254,0.0001562090492194966,3.1623879155480403,6.3777412538685,0.2045731065139552,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
TLR8,-0.5874979438779757,-8.712080364239553,0.0001660044274444765,2.2080609744169912,2.795558918294967,0.20595907200782337,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
COL20A1,-1.2861795595785037,-9.17316158775053,0.00021627236533235442,2.0050217877241154,3.291201347302619,0.24282417313136118,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
METAP1D,-1.0527940647742335,-7.9317389434183365,0.00022777264336918489,3.216627455517875,4.269421520292108,0.24282417313136118,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
SPEER1F,1.1596332192182057,7.9915896848041585,0.0002323312469004049,1.3939311879468967,0.23429796872869094,0.24282417313136118,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
CLEC12A,-1.1001581993198815,-8.243856561499076,0.00023692173172787964,2.3773272452517946,3.477485444571676,0.24282417313136118,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
MMP2,-0.9236602896989714,-7.617003531666035,0.00029186502349452266,6.408163481354361,7.331823771053332,0.27796298294071853,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
BATF2,-0.43633914319798106,-7.711484768904874,0.00029478957169295225,0.5566622340071983,0.9930013772051793,0.27796298294071853,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
LGALS4,-0.7943060819822017,-7.7431569826634,0.00030855267532232684,2.1382158264274027,2.9325219084096044,0.27938984263000843,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
LST1,-0.7499744084473681,-7.443461589288811,0.00032154184710228085,1.8344022615661306,2.5843766700134987,0.27938984263000843,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
SMIM35,0.8816918886237832,7.460276756337904,0.0003318591436660687,1.3638610104363225,0.4821691218125393,0.27938984263000843,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
SLC26A4,0.5938607128022136,7.262685810425106,0.0003478743147019547,1.240404563210999,0.6465438504087854,0.2818654256151365,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
CDC20,-0.6401087960163978,-9.31693109405901,0.0003669278637781222,1.3344243602392765,1.9745331562556743,0.2818654256151365,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
