symbol,K,Z_FE,p_FE,Q,tau2,I2,Z_RE,p_RE,FDR_RE,consistency,meta_FDR,FDR_FE,nerve_injury_consistency,K_nerve_injury,incision_lfc,incision_measured,incision_agreement
EPM2A,6,-0.6997560349841883,0.484079675526471,2.5497718273561008,0.0,0.0,-0.6997560349841883,0.484079675526471,0.72491511710071,0.8333333333333334,0.6088053179328431,0.6088053179328431,0.8,5,-0.0809164855245367,True,1.0
SIX1,6,0.6996882110579173,0.48412204034008366,7.44351054833923,0.18961795761888423,32.827394177394126,0.18851921235872438,0.8504696562352236,0.9359067714916177,0.5,0.608812339439984,0.6088123394399837,0.6,5,0.0949242348302785,True,1.0
FYTTD1,6,0.6995349832928323,0.4842177582979659,5.381687088728764,0.02961915849450158,7.092331501921723,0.6972147899713615,0.4856683844638212,0.7261773351079647,0.5,0.6088864495440197,0.6088864495440197,0.6,5,0.1209456934850461,True,1.0
PNOC,4,0.6993680097749744,0.48432207460246646,2.8357725947320453,0.0,0.0,0.6993680097749743,0.48432207460246646,0.725113069389972,0.75,0.6089713596794306,0.6089713596794306,1.0,3,-0.098147533806054,True,0.0
LEMD2,5,-0.6992266837329358,0.4844103772272772,17.54661534556193,1.221194006520399,77.20358074064852,0.34752397685291797,0.7281977087197233,0.8751908564281775,0.8,0.6090214726271995,0.6090214726271996,0.75,4,0.0889426903320851,True,0.0
TAF3,4,0.6991864477189598,0.4844355188865219,2.8945745449945997,0.0,0.0,0.6991864477189599,0.4844355188865217,0.725113069389972,0.75,0.6090214726271995,0.6090214726271996,0.75,4,,False,
GSTM2,4,-0.6990463091719465,0.484523090626807,4.77393648222751,0.28439299159520404,37.1587784804333,-0.12300187073759862,0.9021056165830713,0.9590630204690729,0.5,0.6090435741201226,0.6090435741201209,0.5,4,,False,
FAM120C,5,-0.6990405484155168,0.48452669067265297,17.8920657699181,1.252335511391717,77.64372179580744,0.3016589625176622,0.7629120548607001,0.893491851132407,0.6,0.6090435741201226,0.6090435741201209,0.75,4,0.1742551867931228,True,0.0
BC004004,3,0.6989473559194458,0.48458493109052003,4.751458090296204,1.066891912563834,57.90765777594555,0.7336963556842749,0.4631338201026769,0.7105850009584268,0.6666666666666666,0.6090705277097948,0.6090705277097948,0.6666666666666666,3,,False,
RPS19BP1,6,-0.6988415237163251,0.4846510752621669,6.8962645580814685,0.1471513240869243,27.496981041124773,-0.5755833305983856,0.5648968509041687,0.7771733585043472,0.5,0.6091074106104317,0.6091074106104317,0.6,5,-0.3165022419166243,True,1.0
ATL3,6,0.6987503628663964,0.48470805389242666,19.50859532437414,1.1258761355446323,74.37027158099397,0.6809896082944303,0.4958780658593298,0.7339509743453122,0.6666666666666666,0.6091327695715926,0.6091327695715926,0.8,5,0.2253134093086437,True,1.0
ZFP407,6,-0.6986567065540026,0.4847665960515336,6.936264421097782,0.15025533865127458,27.91508949988004,-0.6604047378326032,0.5089941325963114,0.7437209465690454,0.6666666666666666,0.6091365241424136,0.6091365241424136,0.8,5,0.0398304524295607,True,0.0
MRPL13,6,-0.6986278340202257,0.48478464430449575,5.842932224359667,0.06541207153898214,14.426527503526621,-0.7387096226972476,0.4600833413449258,0.7090504271865135,0.6666666666666666,0.6091365241424136,0.6091365241424136,0.6,5,-0.3097836485616625,True,1.0
GPR63,5,0.6985044199548309,0.4848617946777821,4.608021289302797,0.0521171118972365,13.194845490715856,0.7025314710873741,0.48234778241878085,0.7240865072761666,0.6,0.6091872191822266,0.6091872191822263,0.5,4,0.3805877367196268,True,1.0
RING1,6,-0.6983912084724438,0.48493257291486647,21.075346676708207,1.2474570273186123,76.27559785042189,0.40888437669160177,0.6826245149126402,0.8491508320181889,0.8333333333333334,0.6092299010919825,0.6092299010919825,0.8,5,0.1792309172962864,True,0.0
NEK1,6,-0.6979932232343927,0.48518143213935994,7.134281106147784,0.16562155813379864,29.915853810534916,-0.7135657144914815,0.47549576456042675,0.7193573876366097,0.6666666666666666,0.6094962860329907,0.6094962860329907,0.8,5,0.1069008801056083,True,0.0
NPM2,3,-0.6976140628500509,0.48541858454006237,0.36293819818083095,0.0,0.0,-0.6976140628500509,0.48541858454006237,0.7260392389629418,1.0,0.6097479252718457,0.6097479252718457,0.6666666666666666,3,-0.03219401313511,True,1.0
SLC39A5,4,0.6973158576908147,0.48560514617439676,2.1385468723021104,0.0,0.0,0.6973158576908145,0.4856051461743969,0.7261483765000105,0.5,0.609935982658872,0.609935982658872,0.6666666666666666,3,0.2272316525080393,True,1.0
SEC23B,6,0.696882433767173,0.4858763718759552,9.456319016990157,0.34581316257226047,47.125303291730056,0.025506846614436227,0.9796506874566556,0.9920573985183582,0.6666666666666666,0.6102303442818741,0.6102303442818735,0.6,5,-0.1090191967886031,True,0.0
SPRYD3,6,0.6964145993306804,0.4861692227537654,17.04043702871898,0.9343454972094198,70.65802953543219,1.1384672884516658,0.254925410578848,0.5336442893513459,0.6666666666666666,0.6105303853071975,0.6105303853071976,0.6,5,0.3683157113211432,True,1.0
KRT5,4,-0.6963770215123203,0.48619274952617164,9.363058225722696,0.6107731442445105,67.95918675632883,0.17140681442929007,0.8639038969360984,0.9414891560499276,0.75,0.6105303853071975,0.6105303853071976,0.6666666666666666,3,0.1639893938596995,True,0.0
SOHLH2,3,0.6963240313553558,0.4862259267230231,3.9229823288069885,0.2253718145388577,49.01837856077683,0.718576556013217,0.4724018625783777,0.7165874281879286,0.6666666666666666,0.6105303853071975,0.6105303853071976,0.3333333333333333,3,0.0096003115521775,True,1.0
GUCY2F,4,0.6955231037484731,0.4867275374588207,9.273790736947308,0.602204593892771,67.65076887008212,0.8497180077789654,0.39548188418517904,0.6579864768507039,0.5,0.6111138739299408,0.6111138739299401,0.6666666666666666,3,-0.0554010753987738,True,0.0
ME1,6,0.6952541346772171,0.4868960520559994,13.031203844706267,0.6232264768773635,61.63055954319082,-0.14653239317877417,0.8835011198359631,0.950455643801174,0.6666666666666666,0.6112790847717618,0.6112790847717614,0.6,5,-0.0349512420533528,True,0.0
AASS,6,-0.6944027347199057,0.48742967919748215,6.570004932666578,0.12183337165708065,23.896556376394642,-0.3620659183131758,0.7173027714943663,0.8684450226153708,0.5,0.6119026204077916,0.611902620407791,0.6,5,0.1367448507169602,True,0.0
PTGDR2,3,0.6938224641901887,0.48779355292865234,5.804955663776082,0.6940987174941249,65.54667915070664,0.5386752817839001,0.5901109323788416,0.7928100602482671,0.6666666666666666,0.6123129749791487,0.6123129749791486,0.6666666666666666,3,,False,
PRDM6,4,0.6936693366159615,0.48788959999560944,0.2264784791221578,0.0,0.0,0.6936693366159614,0.48788959999560944,0.7285113810669669,1.0,0.6123870978332697,0.6123870978332697,1.0,3,0.2832709695067417,True,1.0
ADAD1,4,0.6932464044095681,0.4881549311359322,7.268800243113262,0.4097508547223599,58.72771434539952,0.5418584374363983,0.5879160306898692,0.7917452693688517,0.75,0.6126303871617621,0.612630387161762,0.6666666666666666,3,0.0287726085216518,True,1.0
ZFP672,6,-0.6932055606508478,0.4881805590343543,9.361327727994933,0.3384417787150875,46.58877303218898,-0.3602365555532957,0.7186702398376347,0.8691042456193855,0.5,0.6126303871617621,0.612630387161762,0.6,5,-0.1490651225420456,True,1.0
SPAG7,6,-0.6931833967676349,0.4881944663281561,8.591810282962003,0.27872674029283917,41.805046488104445,-0.31624153682749745,0.7518191824189294,0.8881825535167358,0.6666666666666666,0.6126303871617621,0.612630387161762,0.8,5,-0.2262497207674698,True,1.0
DYNC2I1,3,0.6929925926346031,0.48831420008474513,1.3791117977873697,0.0,0.0,0.6929925926346033,0.4883142000847449,0.7286944698269494,0.6666666666666666,0.6127341854145025,0.6127341854145024,,2,0.0688868777751503,True,1.0
FAM149B1,3,0.6928039566125871,0.4884325888684762,4.913425417916872,0.37766625787811303,59.29519978654865,0.36540405467050135,0.7148098150114013,0.8669538140399157,0.6666666666666666,0.6128362803934978,0.6128362803934975,,2,-0.1059121374376994,True,0.0
SDHB,6,0.6924714422123494,0.4886413140199476,14.610111110592882,0.7457506751995362,65.77712542942393,0.6860151663634535,0.49270354460102506,0.7316075240186747,0.5,0.613045538367974,0.613045538367974,0.6,5,-0.3353676058992256,True,0.0
RRH,4,0.6924202647507504,0.4886734432834129,0.6249137049807982,0.0,0.0,0.6924202647507502,0.4886734432834129,0.7288813220510986,0.5,0.613045538367974,0.613045538367974,0.6666666666666666,3,-0.002521602712094,True,0.0
TEKT3,4,-0.6922921893813143,0.48875385412307537,2.0861827619423403,0.0,0.0,-0.6922921893813143,0.48875385412307537,0.7288813220510986,0.75,0.6130999464528339,0.6130999464528339,0.6666666666666666,3,-0.0003795540984806,True,1.0
ATP1B4,4,-0.6921809398402409,0.4888237068211919,1.1979213139113751,0.0,0.0,-0.6921809398402409,0.4888237068211919,0.72891981939679,0.75,0.6131411030088184,0.6131411030088184,0.6666666666666666,3,-0.1609083353999326,True,1.0
STX5A,3,0.6921145124817359,0.48886541859386,4.609696240830716,1.011923032158849,56.613193245037365,0.7009585765255356,0.4833288667561122,0.7244847345214415,0.6666666666666666,0.6131469582909427,0.6131469582909427,0.6666666666666666,3,,False,
CCT2,6,0.6919483492707004,0.48896976596082087,8.072339308011667,0.23841546544308626,38.06008631181323,0.07269452993067227,0.942049201517026,0.9779045256842076,0.6666666666666666,0.6131923599766025,0.6131923599766025,0.6,5,-0.0650999541699004,True,0.0
NT5C3,3,-0.6919388838184906,0.4889757104477511,0.5084146883465281,0.0,0.0,-0.6919388838184906,0.4889757104477511,0.7290151287453771,1.0,0.6131923599766025,0.6131923599766025,1.0,3,,False,
HIPK4,4,0.6916970813377897,0.4891275802793684,5.018197925199139,0.19372148560555155,40.217583189866914,0.3434888565079725,0.7312307226890548,0.8771165245270842,0.75,0.6133363415745535,0.6133363415745535,0.6666666666666666,3,0.2044309952188103,True,1.0
AXDND1,3,0.6911720912224469,0.4894574003226424,1.64578969395356,0.0,0.0,0.691172091222447,0.4894574003226423,0.7294346559907233,0.6666666666666666,0.6136731636147922,0.6136731636147922,,2,-0.0307319432828489,True,0.0
ZFP667,6,0.691140186070329,0.48947744828956996,2.2508778553646485,0.0,0.0,0.6911401860703289,0.48947744828957007,0.7294346559907233,0.5,0.6136731636147922,0.6136731636147922,0.6,5,-0.0121923112300641,True,0.0
ST8SIA4,6,-0.6910924927022928,0.4895074177867388,8.393889625122403,0.263367972582326,40.432859814652524,-0.7009423859889261,0.4833389711439653,0.7244847345214415,0.6666666666666666,0.6136731636147922,0.6136731636147922,0.8,5,0.3449396841440113,True,0.0
UFD1,6,0.6906956551357624,0.4897568203667044,5.52029937950475,0.04037555956495377,9.42520221704766,0.560072186008606,0.575430201224809,0.7833309228286076,0.6666666666666666,0.6139393282876168,0.6139393282876168,0.6,5,-0.0677489448500896,True,0.0
NPAS2,6,0.6905036208614937,0.48987753369952325,5.848825096943562,0.0658693621631728,14.512745429627143,0.39108551906600597,0.6957340240719836,0.8563616379638425,0.5,0.6140441452324505,0.6140441452324505,0.6,5,0.1794979837736559,True,1.0
SFT2D3,6,0.6904288756650574,0.48992452308690015,3.397842319757058,0.0,0.0,0.6904288756650573,0.4899245230869004,0.729815367808536,0.8333333333333334,0.6140462154227645,0.6140462154227644,1.0,5,-0.0938736142132565,True,0.0
CHTOP,6,-0.6903829733403839,0.48995338128857235,3.244348922889268,0.0,0.0,-0.6903829733403836,0.48995338128857246,0.729815367808536,0.6666666666666666,0.6140462154227645,0.6140462154227644,0.6,5,-0.0409469175740344,True,1.0
CEPT1,6,-0.6899776630365781,0.49020823435371064,1.2600798778181026,0.0,0.0,-0.689977663036578,0.49020823435371075,0.7300635860196707,0.5,0.614319101682512,0.614319101682512,0.6,5,-0.0189742447699403,True,1.0
DBX2,3,-0.6897893158856031,0.49032668848878425,4.392180308944738,0.2803613995067106,54.46452879161242,-0.15351885209798793,0.8779891247007474,0.9480122343772798,0.6666666666666666,0.6143698273960572,0.6143698273960572,0.3333333333333333,3,-0.0274676628823807,True,1.0
MRPL28,6,-0.6897860221197397,0.49032876012074333,4.289656149920841,0.0,0.0,-0.6897860221197396,0.49032876012074345,0.7301424101493439,0.6666666666666666,0.6143698273960572,0.6143698273960572,0.8,5,-0.2530682625679432,True,1.0
SERPINB11,4,-0.689736250812048,0.4903600646284021,4.726756025977143,0.16574674785557705,36.53152429461763,-0.36674003185336784,0.7138129429005312,0.8663952358208985,0.5,0.6143698273960572,0.6143698273960572,0.6666666666666666,3,0.0146850861379189,True,0.0
PSMD1,6,-0.6893843624843279,0.490581421413257,4.475805910066237,0.0,0.0,-0.6893843624843278,0.4905814214132571,0.7304222080806182,0.8333333333333334,0.6146006423881494,0.6146006423881494,0.8,5,-0.0470255435905802,True,1.0
MEI1,4,0.6891462469325408,0.4907312394371468,4.393139899499683,0.1337238174798033,31.71171261034374,0.40712743733986884,0.6839143926293046,0.8499194644018532,0.5,0.6147418054312914,0.6147418054312914,0.6666666666666666,3,-0.0259683470963332,True,0.0
ATF2,6,-0.6889262231352642,0.4908696963099789,5.055463850819954,0.004304029758048759,1.0971070599378903,-0.6810421454285237,0.4958448230803274,0.7339509743453122,0.8333333333333334,0.6148310596829457,0.6148310596829457,1.0,5,0.2420910003902934,True,0.0
AKAP11,6,-0.688847287065534,0.4909193744226641,4.990226952428505,0.0,0.0,-0.688847287065534,0.4909193744226641,0.7304862539366032,0.6666666666666666,0.6148310596829457,0.6148310596829457,0.8,5,0.3381863617872813,True,0.0
MYF5,3,-0.6888073184355805,0.49094452955679424,0.34328347528493075,0.0,0.0,-0.6888073184355805,0.49094452955679424,0.7304862539366032,1.0,0.6148310596829457,0.6148310596829457,0.6666666666666666,3,-0.0589018832378105,True,1.0
PPP1R17,4,0.6887969261017614,0.4909510703135267,0.8789864287699019,0.0,0.0,0.6887969261017612,0.4909510703135267,0.7304862539366032,0.75,0.6148310596829457,0.6148310596829457,1.0,3,-0.028317382500142,True,0.0
PHLPP1,6,-0.6886280111514969,0.4910573890520985,6.402191748151386,0.1088109628400126,21.901745578867814,-0.4410374510370734,0.6591858845088796,0.8367853946154594,0.6666666666666666,0.614917680707394,0.614917680707394,0.8,5,0.1234586711888239,True,0.0
ARHGAP12,6,-0.6884387249965228,0.4911765445642332,7.871435604359282,0.22282521149860185,36.479185610932916,-0.3383413395742614,0.7351059742095203,0.8794472905860137,0.5,0.6149820771301541,0.6149820771301541,0.6,5,0.0877147490739194,True,0.0
SOX18,6,0.688428274703764,0.49118312346910564,2.689678959884852,0.0,0.0,0.6884282747037638,0.49118312346910564,0.730726501856969,0.6666666666666666,0.6149820771301541,0.6149820771301541,0.6,5,0.2577738420100985,True,1.0
MARCHF7,4,0.6879611441781371,0.49147725039069445,2.0476361365217253,0.0,0.0,0.6879611441781371,0.49147725039069445,0.730966973534619,0.5,0.6153037930918066,0.6153037930918066,0.6666666666666666,3,0.0695630478427027,True,1.0
SERHL,3,0.6878469680369078,0.49154915533338517,4.228565345435564,0.8641375829239943,52.702634661685956,0.755468677061755,0.4499678196186464,0.7010882349655424,0.6666666666666666,0.6153472711449245,0.6153472711449245,0.6666666666666666,3,,False,
DPH5,6,-0.6876591709674353,0.4916674369622813,0.43078405963557215,0.0,0.0,-0.6876591709674353,0.4916674369622813,0.731079937739414,1.0,0.6154487950237979,0.6154487950237979,1.0,5,-0.0365951873319629,True,1.0
SH3BGRL,5,-0.6874768617324275,0.4917822767603375,9.84482191990097,0.7172905785944922,59.3695037600006,0.21994944910379088,0.8259105243404649,0.9233120635111367,0.6,0.6155092713402553,0.6155092713402553,0.6,5,,False,
PRORP,4,-0.6874644068209713,0.49179012285372625,1.8935980382789,0.0,0.0,-0.6874644068209712,0.49179012285372636,0.7311038363099406,0.75,0.6155092713402553,0.6155092713402553,0.6666666666666666,3,-0.0899176623224926,True,1.0
LSM10,5,0.6869645653962807,0.4921050582934,2.4700126894044945,0.0,0.0,0.6869645653962809,0.4921050582933999,0.7313749595826844,0.8,0.6158568671459517,0.6158568671459517,0.75,4,0.2430634260848752,True,1.0
NOTCH4,5,0.6867023588967591,0.4922703101812569,1.7794071994172387,0.0,0.0,0.6867023588967591,0.4922703101812569,0.7314070561845484,0.6,0.6160119453395865,0.6160119453395865,0.6,5,,False,
CCT6B,6,-0.686649847638536,0.49230340822571594,2.702565573634057,0.0,0.0,-0.6866498476385358,0.49230340822571617,0.7314070561845484,0.5,0.6160119453395865,0.6160119453395865,0.6,5,0.0111823778182251,True,0.0
MFAP3,6,0.6864175455335767,0.49244984343731735,2.7999805799165207,0.0,0.0,0.6864175455335766,0.49244984343731746,0.7314932970092864,0.5,0.6161485984257674,0.6161485984257674,0.6,5,0.1245528375864459,True,1.0
METAP1D,6,0.6862987499476441,0.4925247370900979,3.3449104368275973,0.0,0.0,0.6862987499476441,0.4925247370900979,0.7315388952185302,0.6666666666666666,0.6161957254962435,0.6161957254962435,0.6,5,0.0012614249166618,True,1.0
WNT7B,4,-0.6859953097206895,0.4927160660820731,14.60685395023992,1.114111238730601,79.46169647331399,-0.14599979328219206,0.8839215516156105,0.9507225630217419,0.5,0.6163885062195206,0.6163885062195203,0.6666666666666666,3,0.316554358825506,True,0.0
EIF5B,6,0.6857816730103679,0.4928507949121378,13.0122176257471,0.6217531343274862,61.574574420684705,-0.14015498925645717,0.888537534166092,0.953517632407428,0.6666666666666666,0.6164887644274457,0.6164887644274447,0.6,5,-0.2390587266424626,True,0.0
PPID,6,-0.6857501132241749,0.49287069959330454,12.444793009853223,0.5777206267364694,59.82255393045729,-0.8242128989611907,0.40981859908529217,0.6669272885714046,0.6666666666666666,0.6164887644274457,0.6164887644274447,0.6,5,-0.2129101184905666,True,1.0
PCDH10,6,-0.6854612009801851,0.4930529358711405,4.838885848934416,0.0,0.0,-0.6854612009801851,0.4930529358711405,0.7317980805720156,0.6666666666666666,0.6166389707626435,0.616638970762642,0.8,5,0.4547275326198186,True,0.0
FSD1,6,-0.6854416077824251,0.49306529591853343,14.626032695355384,0.746986200205464,65.81437971495994,0.2791733043120189,0.7801118295636229,0.9007227503584213,0.6666666666666666,0.6166389707626435,0.616638970762642,0.6,5,0.3916867063468761,True,0.0
ZFP78,4,0.6852664688445318,0.493175786817747,3.721048309576815,0.11559663375755287,19.377558407964283,0.6861349590399903,0.4926280076688694,0.7316075240186747,0.5,0.6166697887952339,0.6166697887952339,0.5,4,,False,
UACA,6,0.6852430643820052,0.4931905531288635,2.320710079061538,0.0,0.0,0.6852430643820051,0.4931905531288636,0.7318710808130672,0.5,0.6166697887952339,0.6166697887952339,0.6,5,-0.0632491191117008,True,0.0
BTRC,6,-0.6852253849121845,0.4932017075925149,10.155196961565574,0.4000465312660619,50.76412580747054,0.012708999912456496,0.9898599581550344,0.9955566842375794,0.5,0.6166697887952339,0.6166697887952339,0.6,5,0.235656046041865,True,0.0
ALDH1L1,6,-0.6851605843908768,0.49324259317859487,3.405286583518917,0.0,0.0,-0.6851605843908767,0.493242593178595,0.7318826895824387,0.5,0.61667432602856,0.6166743260285596,0.6,5,-0.054572283496685,True,1.0
FAM50A,6,0.6848730747621535,0.4934240179287456,14.351310440397912,0.7256675801844064,65.159976012188,-0.08933374162879147,0.9288166793173731,0.9710569527577791,0.6666666666666666,0.6168545577610735,0.6168545577610722,0.6,5,-0.1658455457456278,True,0.0
PCDHGA5,5,-0.6845077676927218,0.49365458607035584,6.00271242945249,0.24577767756946434,33.36345781993689,-0.25760656360262535,0.7967105636239741,0.9093961277914641,0.6,0.6170695395784563,0.6170695395784563,0.6,5,,False,
SSC4D,5,-0.6844805561156765,0.4936717633065112,3.677876900333045,0.0,0.0,-0.6844805561156765,0.4936717633065112,0.7323159587148453,0.6,0.6170695395784563,0.6170695395784563,0.5,4,-0.2728961951295594,True,1.0
DENND5B,5,-0.6844234307375454,0.4937078245914389,4.762152569983773,0.06870617691401601,16.004371107042665,-0.7298448859134802,0.4654850042027252,0.7116855523335958,0.8,0.6170695395784563,0.6170695395784563,1.0,4,0.1431590474388384,True,0.0
BCL2L13,6,-0.6841904899770923,0.4938548866717122,7.469569726796993,0.19164016628082167,33.0617400616456,-0.24834584118208225,0.8038668335414214,0.9127806701500725,0.5,0.6171795465461466,0.6171795465461466,0.6,5,0.0861107667074962,True,0.0
CRIP1,6,-0.6841658973033886,0.4938704140891561,3.2189352033043335,0.0,0.0,-0.6841658973033885,0.4938704140891561,0.7323663420836413,0.5,0.6171795465461466,0.6171795465461466,0.6,5,-0.4227531268709192,True,1.0
NR1I3,4,0.6839661751643172,0.49399652510175607,1.9194646727042135,0.0,0.0,0.6839661751643169,0.4939965251017562,0.7323663420836413,0.5,0.6172905392936937,0.6172905392936937,0.6666666666666666,3,0.155878227433952,True,1.0
NUDT16L1,5,-0.6838890329795434,0.494045239782533,5.781460279020504,0.16059425621077558,30.81332730910536,-0.2911115860634743,0.7709659790977208,0.8968449641274948,0.6,0.617304809306295,0.6173048093062947,0.5,4,-0.0929835567385275,True,1.0
BOD1L,3,-0.6835972386907534,0.4942295288181966,3.665996009635635,0.6459984527158585,45.44456691324165,-0.5342457866030198,0.5931714949187705,0.794891994584016,0.6666666666666666,0.617488463239643,0.617488463239643,0.6666666666666666,3,,False,
GJB5,4,0.683440742255943,0.4943283826952668,8.908894433779208,0.567179162016597,66.32578798301708,-0.0510130398014227,0.9593151298189038,0.9852071743353289,0.75,0.6175298764436941,0.6175298764436941,0.6666666666666666,3,-0.189846075219995,True,0.0
TUBA4A,6,-0.6834266381355507,0.494337292344064,5.184305938620645,0.014302256923765265,3.5550745037566682,-0.7250198687528489,0.46843984138482153,0.7136390820587705,0.6666666666666666,0.6175298764436941,0.6175298764436941,0.8,5,0.0278415661793687,True,0.0
PRPS1L3,3,-0.6830811827707869,0.49455554516856626,4.196741437599913,0.8517977002938438,52.34397854293864,-0.3401640316525441,0.7337330033472603,0.8785263795865056,0.6666666666666666,0.6177558964327304,0.6177558964327302,0.6666666666666666,3,,False,
ACKR3,6,0.6829231994054958,0.4946553735369035,5.08275848909916,0.0064221108802960305,1.628219976940672,0.6588267412936113,0.510007033256953,0.7444123822283144,0.5,0.6177995858810912,0.6177995858810912,0.6,5,-0.2268006442039896,True,0.0
ELL3,4,0.6829076952273322,0.4946651710779424,2.2696922566841913,0.0,0.0,0.6829076952273321,0.4946651710779425,0.7328110544779471,0.5,0.6177995858810912,0.6177995858810912,0.6666666666666666,3,0.0438133700007488,True,1.0
IKBIP,6,0.6824865141179305,0.4949313673508662,6.099338390635805,0.08530935154181007,18.023895711764375,0.44745127973064797,0.6545492576295866,0.8340250185164964,0.5,0.6180854076046127,0.6180854076046127,0.6,5,-0.0456605875004347,True,0.0
NXPE1,3,-0.6821566638760672,0.49513989382520973,7.3560340583311,0.6943007112651426,72.81143637807259,0.21209633456405239,0.8320318792501594,0.9265198913716791,0.6666666666666666,0.6182745588966317,0.6182745588966316,,2,-0.3053045681146522,True,1.0
CHCHD4,6,-0.6821287590189505,0.4951575370187137,5.238606852349237,0.01851604203103765,4.554776853358155,-0.5872579161452737,0.5570305004878993,0.7728389642980477,0.6666666666666666,0.6182745588966317,0.6182745588966316,0.8,5,-0.120288676922823,True,1.0
CDRT4,4,0.6818221093551509,0.4953514422099321,6.696488458611744,0.3548161589034359,55.20040064965731,0.05102471833740808,0.9593058238146533,0.9852071743353289,0.75,0.618470021230957,0.618470021230957,0.6666666666666666,3,-0.0811004032108987,True,0.0
IQCG,5,-0.6816639251739754,0.495451483393188,4.919365102379878,0.11282669262861314,18.68869423688658,-0.4553123360807806,0.6488845526126454,0.8298182117626909,0.6,0.6185482692053136,0.6185482692053136,0.6,5,,False,
RBM28,6,0.681433867095397,0.4955969993849906,7.010781746214958,0.15603793001579513,28.681277195664467,0.45552390243996255,0.6487323755819943,0.8298182117626909,0.6666666666666666,0.6186832742906985,0.6186832742906979,0.6,5,-0.026222471084818,True,0.0
MORC3,6,0.6813673404043536,0.4956390830008126,3.7551922959116264,0.0,0.0,0.6813673404043535,0.4956390830008127,0.7339253982670829,0.5,0.618689147950939,0.618689147950939,0.6,5,-0.0482416049169973,True,0.0
VAMP4,6,0.6811647929696095,0.4957672226943257,10.811225490769106,0.4509547583379037,53.751773984650264,0.8665374424432865,0.3861955025490792,0.6493608246843111,0.5,0.6188024334542267,0.618802433454225,0.6,5,0.1159534503978401,True,1.0
TPM3-RS7,3,-0.680863063428703,0.4959581417825307,0.1333789691043646,0.0,0.0,-0.6808630634287032,0.4959581417825305,0.7340038593333731,1.0,0.6189940554052518,0.6189940554052518,1.0,3,,False,
CNFN,4,0.679628057544469,0.49673999937374735,5.193549442132511,0.21055301433689141,42.23603657909576,0.30744888857297586,0.7585017211686416,0.8922651799838627,0.5,0.6198985986585691,0.6198985986585691,0.6666666666666666,3,0.0682082477762173,True,1.0
FREM2,6,0.6795999609907899,0.49675779438178225,6.645784164222599,0.12771388775607906,24.764333652041152,0.8298638500838752,0.4066157656655124,0.6651602977925621,0.8333333333333334,0.6198985986585691,0.6198985986585691,0.8,5,0.4486755897824572,True,1.0
IGFBP6,6,0.6794735773872079,0.4968378438896376,1.3119985354024641,0.0,0.0,0.6794735773872077,0.4968378438896377,0.7345832954052062,0.6666666666666666,0.6199517521342842,0.6199517521342842,0.6,5,0.032614623250919,True,1.0
CTCFL,3,0.6793751420432778,0.49690019614491365,3.747553174373939,0.3187880554387244,46.63184464796508,0.15418536049176246,0.8774635847943332,0.9478722252108889,0.6666666666666666,0.6199828167187255,0.6199828167187255,0.6666666666666666,3,,False,
DIS3,6,-0.6787558488455171,0.4972925729004657,6.916215035049199,0.148699493665613,27.706122862554523,-0.5188486089604601,0.603866317516,0.8019473646501104,0.6666666666666666,0.6204256174454291,0.6204256174454291,0.8,5,0.1324588543585374,True,0.0
ASB4,4,0.6786299270509634,0.49737237562652603,1.0760044453303625,0.0,0.0,0.6786299270509633,0.49737237562652614,0.7351136464096455,0.75,0.6204339231397712,0.6204339231397707,1.0,3,-0.1178103244190755,True,0.0
SUGT1,6,0.6786270515484175,0.4973741980510885,4.136487521894557,0.0,0.0,0.6786270515484172,0.4973741980510886,0.7351136464096455,0.6666666666666666,0.6204339231397712,0.6204339231397707,0.6,5,-0.1177822889248352,True,0.0
CLDN34A,3,-0.6782267834259417,0.4976279130869895,0.2128059367308459,0.0,0.0,-0.6782267834259416,0.4976279130869895,0.7354229658407009,1.0,0.6206829217051253,0.6206829217051246,0.6666666666666666,3,-0.015481269918641,True,1.0
GALNT10,6,-0.6781938253859907,0.49764880702928405,13.205681729580055,0.636766070640082,62.13750942671703,0.0007545502018910785,0.9993979561006889,0.9996999437589053,0.6666666666666666,0.6206829217051253,0.6206829217051246,0.6,5,0.3271826681072687,True,0.0
OAS1E,3,0.6779081453819189,0.4978299351071721,15.58105626718236,2.477451663106046,87.16389976581686,0.4763784443579319,0.6338047886244791,0.8202937572376556,0.6666666666666666,0.6208620468576295,0.6208620468575884,0.6666666666666666,3,,False,
NAA10,6,-0.6773690431801348,0.4981718345869942,13.705564170628163,0.6755572629210025,63.51846638524158,-0.5981879196956744,0.5497145510691059,0.768096010190229,0.6666666666666666,0.6212275835631131,0.6212275835631131,0.6,5,-0.3249326542554214,True,1.0
NR6A1,4,0.677327637061811,0.4981980995781031,4.163899648862076,0.111719651605079,27.95215415866591,0.4214693395315498,0.6734123954524106,0.8442264613745588,0.5,0.6212275835631131,0.6212275835631131,0.6666666666666666,3,0.4187770668995996,True,1.0
THBS1,6,0.6771710604166625,0.4982974269262106,2.515208949078975,0.0,0.0,0.6771710604166624,0.4982974269262107,0.7359850738919702,0.8333333333333334,0.6212853813729518,0.6212853813729518,0.8,5,0.1058387721726887,True,1.0
